NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,RendVendable,RendPetit,RendMoy,RendGros,leaf_countNA,clr_N,clr_P,clr_K,clr_Ca,clr_Mg,clr_Fv
10343,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,37.7,NA,NA,NA,0,0.8022791643921545,-1.879795550306795,0.5943698576497929,-1.4658197525307215,-1.5921134778550141,3.5410797586505858
10344,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,36.3,NA,NA,NA,0,0.632090534694195,-2.19933868756852,0.6689045078169116,-0.8516591625764085,-1.61830880512928,3.368311612763102
10345,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,34.1,NA,NA,NA,0,0.6379084068310443,-2.1346803154087364,0.6832914126788623,-0.9986804946690069,-1.5628939918530587,3.375054982420894
10346,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,37.9,NA,NA,NA,0,0.8327139558521734,-2.067708137897493,0.5157174957316175,-1.2601506061598027,-1.5388640086288232,3.518291301102325
10347,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,36.5,NA,NA,NA,0,0.6171756270171769,-2.1349345638790633,0.6257593707085682,-0.818598791366083,-1.6027177501317555,3.313316107651156
10348,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,34.1,NA,NA,NA,0,0.6841544305544174,-2.1174218285586157,0.46324053456747727,-0.8479918075780359,-1.6184306624396276,3.436449333454385
10349,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,41.1,NA,NA,NA,0,0.6949358527769718,-2.0412852252919342,0.4268143061796845,-1.0015134366467584,-1.5712815960461985,3.492330099028235
10350,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,40.9,NA,NA,NA,0,0.6073103989896165,-2.120157887969695,0.4955189930014998,-0.9925580624283334,-1.4270107074097496,3.4368972658166594
10351,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,29.6,NA,NA,NA,0,0.7509736211146336,-2.375786914845761,0.653380134794467,-1.0728741626649216,-1.4357796563542906,3.4800869779558723
10352,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,35.3,NA,NA,NA,0,0.8594099839799347,-2.21901400541917,0.5361829741087423,-0.991189985271054,-1.6742868299774973,3.4888978625790426
10353,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,36.7,NA,NA,NA,0,0.7704366751586229,-2.424146457140533,0.42076292667887394,-0.6662885395881597,-1.5321484178354225,3.431383812726616
10354,10000,10000,1988,46.454722,-72.707222,NA,Atlantic,mid-season,36.3,NA,NA,NA,0,0.6265565240836475,-2.3517840067584745,0.6387624297631511,-0.9068954813725312,-1.3496319842779267,3.3429925185621316
10355,10000,10000,1988,46.454722,-72.707222,NA,(Missing),NA,40,NA,NA,NA,0,0.6563113306158881,-1.8268576992735719,0.6423005935462895,-1.05366781104009,-1.7860357047533162,3.3679492909048
10356,10000,10000,1988,46.454722,-72.707222,NA,(Missing),NA,40,NA,NA,NA,0,0.807508018086097,-1.644112654068436,0.5958368679341239,-1.1476757677545453,-2.0059026986739394,3.3943462344767
10357,10000,10000,1988,46.454722,-72.707222,NA,(Missing),NA,40,NA,NA,NA,0,0.8957887932502708,-1.5986873075538806,0.5899535260909476,-1.3910479427756361,-2.023570501519146,3.527563432507446
10358,10000,10000,1988,46.454722,-72.707222,NA,Caribe,early,35.9,NA,NA,NA,0,0.6732111335393398,-1.6960653339533782,0.5332072264091998,-1.0291205257874565,-1.7862164309476758,3.3049839307399695
10359,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,50.4,NA,NA,NA,0,0.5568847853887027,-1.2765851724207224,0.669324976634591,-0.948081105448686,-2.2798872812845077,3.2783437971306224
10360,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,30.4,NA,NA,NA,0,0.5872964821361806,-1.350174798273268,0.5906805801204209,-1.0832958534512507,-2.008636420845323,3.264130010313241
10361,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,42.5,NA,NA,NA,0,0.775626817384806,-1.5910159119094605,0.5390456206168839,-1.0292047334106016,-1.9812135478868358,3.2867617552052093
10362,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,17.6,NA,NA,NA,0,0.6971473166927211,-1.8981073902641445,0.8084602308778428,-0.9862710087393691,-1.9671002617510962,3.3458711131840433
10363,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.4,NA,NA,NA,0,0.7086969820005335,-1.844729614224223,0.8374570762880675,-1.050486316792909,-2.005997761820345,3.3550596345488772
10364,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,37.1,NA,NA,NA,0,0.5235047114651601,-1.5712302463841743,0.6706446046897838,-0.8118336802830282,-1.9904886766246745,3.1794032871369344
10365,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,48.9,NA,NA,NA,0,0.635745171443737,-1.6139005362560899,0.7419290712567683,-0.8749438196648502,-2.1618657069715366,3.273035820191973
10366,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,26.7,NA,NA,NA,0,0.6790273420284745,-1.5529401837516184,0.7359147164305258,-1.2999436692877269,-1.8713939148701528,3.3093357094504974
10367,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.4,NA,NA,NA,0,0.7236994996927,-1.5013273589554714,0.8321198454212326,-1.6806682876112875,-1.7170359317821626,3.3432122332349885
10368,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39,NA,NA,NA,0,0.7240094403622974,-1.5026290221802157,0.8579433284641795,-1.6819699508360317,-1.7370297280190599,3.339675932208828
10369,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,29.5,NA,NA,NA,0,0.7834115561492978,-1.6573814773531717,0.5653097064201078,-0.9732029667759874,-2.0992142296322114,3.3810774111919644
10370,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.2,NA,NA,NA,0,0.9887558161570302,-1.379787244628813,0.5420253528474399,-1.637616353930912,-2.0140939251658243,3.500716354721082
10371,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,30.1,NA,NA,NA,0,0.6242022267865344,-1.5100475513882965,0.5746617812263981,-0.8382534952989205,-2.1351412687032263,3.284578307377509
10372,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,35.7,NA,NA,NA,0,0.7527918366822264,-1.4491833434125914,0.514927510289569,-1.01554735833773,-2.1713180608457883,3.368329415624313
10373,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.5,NA,NA,NA,0,0.733914920040359,-1.606912571990133,0.580851196841857,-0.9308598247894881,-2.158089491279691,3.3810957711770966
10374,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,40.6,NA,NA,NA,0,0.9211269542903344,-1.5546472119343933,0.7295887423914555,-1.649957391738718,-1.9510624845226396,3.5049513915139623
10375,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,37.2,NA,NA,NA,0,0.9051250510613316,-1.8849383017017138,0.8467616502840891,-1.3289922426552532,-2.0519923863648803,3.5140362293764285
10376,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,25.5,NA,NA,NA,0,0.9936811219218775,-1.6870141957309661,0.6867835254883441,-1.596042417525239,-2.0573879840278604,3.6599799498738466
10377,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.8,NA,NA,NA,0,0.6903057465886224,-1.4909184894011562,0.8272586983527259,-1.505307226853255,-1.8273907260223683,3.306051997335434
10378,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.4,NA,NA,NA,0,0.9221140853425256,-1.4277238925020654,0.7459275171160868,-2.08912237474743,-1.6630379794365302,3.511842644227415
10379,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,42.5,NA,NA,NA,0,0.7257339345418292,-1.4858793802464896,0.5566576044978953,-1.0565467907316823,-2.0823997251173636,3.3424343570558115
10380,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,17.6,NA,NA,NA,0,0.727681513954265,-1.821763656971306,0.7229829931727112,-1.2011871692461962,-1.744802615835178,3.317088934925703
10381,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.4,NA,NA,NA,0,0.7036719275317167,-1.88659523791411,0.6457779491128144,-1.0943571547099338,-1.6634516865999003,3.294954202579411
10382,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.4,NA,NA,NA,0,0.7853394546650638,-1.869466231918334,0.8706566890718701,-1.413448844647338,-1.7443030889643274,3.3712220217930664
10383,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.7,NA,NA,NA,0,0.9038801659020224,-1.4425075497504167,0.7278246506867139,-1.8405376793710628,-1.7553798710307555,3.4067202835634984
10384,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,36.8,NA,NA,NA,0,0.9723791737380769,-1.2893839247357142,0.5710720757785759,-1.9959541256277995,-1.7150517401613974,3.4569385410082614
10385,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.8,NA,NA,NA,0,0.8641883638315266,-1.3975747346422644,0.5948554300479421,-1.744770934626453,-1.6546198376321555,3.3379217130214016
10386,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.2,NA,NA,NA,0,0.8341745897614552,-1.2571014095653839,0.6577181524198985,-1.6989341618444227,-1.9037285744904358,3.3678714037188877
10387,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39.9,NA,NA,NA,0,1.008470870166621,-1.3226875952714803,0.5069911088188679,-1.7066464981586815,-2.001446038379326,3.5153181528239994
10388,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,41,NA,NA,NA,0,0.7640492993254502,-1.5385357936685957,0.8758887810809854,-1.5553429119849764,-1.9693187097610498,3.423259335008187
10389,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,41,NA,NA,NA,0,0.8513211290372333,-1.615567015248088,0.8841109518602241,-1.6706267924311162,-1.8567290720649763,3.4074907988467245
10390,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,19.5,NA,NA,NA,0,0.6242450523499059,-1.5024493741804754,0.6319079250954749,-1.312095645689257,-1.8919141409421991,3.4503061833665503
10391,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,40.6,NA,NA,NA,0,0.8920363041676378,-1.5300939394761905,0.706893871032042,-1.665895480635252,-1.7814083677570962,3.3784676126688615
10392,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,37.2,NA,NA,NA,0,0.9322463865236648,-1.7034831529989187,0.7479228270590372,-1.49439135514036,-2.097387438706008,3.6150927332625846
10393,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.3,NA,NA,NA,0,0.7346630416717379,-1.6346134258209801,0.6645174323049785,-1.2642396375240859,-1.8664150398783041,3.366087629246657
10394,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,24.7,NA,NA,NA,0,0.8263864882384473,-1.4761986047555986,0.700299842063504,-1.5234514896061437,-1.9370138079469275,3.4099775720067194
10395,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,25.5,NA,NA,NA,0,0.9790502679412922,-1.5540584836645857,0.8455188753167695,-1.8541630761149235,-1.9321246175846354,3.51577703410608
10396,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.4,NA,NA,NA,0,0.6029796288790963,-1.9555388382521501,0.46852615227960515,-0.7515660339262142,-1.5926333445627812,3.228232435582445
10397,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.5,NA,NA,NA,0,0.5996039366989625,-1.9382952432295477,0.5294583273322031,-0.7866904244209278,-1.625422921949209,3.22134632556852
10398,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.8,NA,NA,NA,0,0.6461931460188182,-1.9283256624588696,0.6350198454206928,-0.8795457475386352,-1.7219892294610406,3.2486476480190323
10399,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,50.4,NA,NA,NA,0,0.8075298856364008,-1.82854681584072,0.40727506099364374,-0.9039572811518695,-1.8496002250385524,3.3672993754010956
10400,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,30.4,NA,NA,NA,0,0.8048417687565164,-1.775946652734767,0.46235145980974,-1.0641073391626685,-1.7389053810544173,3.3117661443855964
10401,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.8,NA,NA,NA,0,0.7417076835895715,-1.784020960718684,0.7167842751371145,-1.2244051727832614,-1.7649727657479897,3.31490694052325
10402,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.4,NA,NA,NA,0,0.9328997451403311,-1.7680329881930152,0.7534312573287827,-1.7263602917924468,-1.6291965433387992,3.4372588208551464
10403,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,42.5,NA,NA,NA,0,0.5994682348942284,-1.909453291097646,0.5754533586903543,-0.7502163806131015,-1.7916702554412622,3.2764183335674284
10404,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,17.6,NA,NA,NA,0,0.7141704876746431,-2.0519873442348477,0.49505108666015873,-0.903364634992077,-1.6046751261911827,3.3508055310833074
10405,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.4,NA,NA,NA,0,0.7154098131593751,-1.9174169667052472,0.31306483238745475,-0.8785239127387601,-1.556403621167917,3.3238698550650954
10406,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,37.1,NA,NA,NA,0,0.8238936385558477,-1.5771315272514506,0.3362350740713915,-1.14893816806573,-1.8763744221043068,3.4423154047942477
10407,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,48.9,NA,NA,NA,0,0.8026659424807199,-1.6000026090703083,0.34841067020312355,-1.0580863982342863,-1.9294818102005507,3.4364942048213005
10408,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,26.7,NA,NA,NA,0,0.6567202078817891,-1.9823371217334689,0.6549328973076936,-0.8837248330653598,-1.8425751793583105,3.3969840289676543
10409,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.4,NA,NA,NA,0,0.835433854344517,-1.7441380219845617,0.6322510455928452,-1.4999410614725197,-1.7024653255839932,3.4788595091037178
10410,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39,NA,NA,NA,0,0.8350247810524016,-1.7978019988122207,0.6040380522771662,-1.4833086689097832,-1.6010917045661661,3.443139538958605
10411,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.7,NA,NA,NA,0,0.7355365674664811,-1.996611185214789,0.6900741933897239,-1.1252157732485255,-1.6497402413726778,3.345956438979786
10412,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,36.8,NA,NA,NA,0,0.8980556026652939,-1.653745281952737,0.6785817802400467,-1.9104651288005505,-1.4496499256092217,3.4372229534571717
10413,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.8,NA,NA,NA,0,0.8436220915116155,-1.7167921107845294,0.6355164175619463,-1.5542731812867552,-1.623266052773706,3.41519283577143
10414,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,29.5,NA,NA,NA,0,0.5975381201002108,-1.6570377537074745,0.6717631814174645,-0.8323142153588097,-2.0092583472968264,3.229309014845436
10415,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.2,NA,NA,NA,0,0.7531767848266941,-1.6891702505425106,0.6669556093795652,-1.2509153196113547,-1.7404635449300607,3.260416720877666
10416,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39.9,NA,NA,NA,0,0.819335531400442,-1.2691015731879713,0.6183331059634458,-1.6806089957520984,-1.8593007844954745,3.3713427160716574
10417,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,41,NA,NA,NA,0,0.7457606520508979,-1.9398166931992535,0.7212195431347803,-1.2246906059205327,-1.6033444565780406,3.300871560512147
10418,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,41,NA,NA,NA,0,0.7484877236159142,-1.9595624774862963,0.7904519227149462,-1.3797439822333541,-1.5540973693781317,3.3544641827669204
10419,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,19.5,NA,NA,NA,0,0.7070008007445923,-1.9287287387779912,0.5346295748038057,-0.8301164501098821,-1.861287457982459,3.3785022713219357
10420,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,30.1,NA,NA,NA,0,0.8123389096944891,-1.9187008096324192,0.3459650484993322,-0.843619018374504,-1.788080627215355,3.392096497028456
10421,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,35.7,NA,NA,NA,0,0.6700788231671937,-1.914738737511068,0.32966440010024156,-0.6194161545969044,-1.792136415418736,3.3265480842592745
10422,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.5,NA,NA,NA,0,0.7235340912308708,-1.9400643473005053,0.42365674568527156,-0.5982217487514481,-1.8975047328817096,3.2885999920175206
10423,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,40.6,NA,NA,NA,0,0.7290370680205491,-1.8665351496549705,0.6885457066658125,-1.2168730810347639,-1.6736314835304786,3.3394569395338536
10424,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,37.2,NA,NA,NA,0,0.8197468516384725,-1.7225110946209936,0.604766610963424,-1.3742044003527774,-1.8095224716106229,3.481724503982497
10425,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.3,NA,NA,NA,0,0.6649338623982417,-1.9581231258705758,0.6665454662925834,-0.9205985291823042,-1.7394339249057458,3.2866762512677994
10426,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,24.7,NA,NA,NA,0,0.7290447696412832,-1.8822758050023758,0.7567815246128831,-1.0784630565549111,-1.8406031086018073,3.315515675904925
10427,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,25.5,NA,NA,NA,0,0.8272960838164076,-1.768636819165096,0.5608557267488736,-1.4256920680382659,-1.7241850565942625,3.530362133232342
10428,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.4,NA,NA,NA,0,0.5918022236878793,-2.1076642337229394,0.48644170803005293,-0.6960520646187591,-1.56653326046162,3.292005627085385
10429,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.5,NA,NA,NA,0,0.642198663096933,-2.073948748237896,0.4330693551575351,-0.706116449957741,-1.5680131097660972,3.2728102897072704
10430,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.8,NA,NA,NA,0,0.6444375902212824,-2.0221128799741748,0.5687638557434984,-0.8604876234773315,-1.658147502772763,3.3275465602594876
10431,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.8,NA,NA,NA,0,0.6984304846474592,-2.0584098806241826,0.6328332021616458,-0.9270077691330822,-1.652944772516019,3.307098735464177
10432,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.4,NA,NA,NA,0,0.941407964906285,-1.8720027518537519,0.6344945305266165,-1.4987985059638085,-1.6584286515556927,3.453327413940354
10433,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,26.7,NA,NA,NA,0,0.7359292534725812,-1.8651488280774609,0.538657791983967,-1.0209613901046493,-1.7619645918422298,3.373487764567789
10434,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39,NA,NA,NA,0,0.7935266321976204,-2.0808447843521027,0.6347955860167827,-1.2541662111676355,-1.5253189816682053,3.432007758973543
10435,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.7,NA,NA,NA,0,0.7070142337138212,-2.2356082145262217,0.5498286501914089,-1.0077841943781056,-1.492030180339384,3.478579705338483
10436,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,36.8,NA,NA,NA,0,0.9047002946525402,-1.877457878603392,0.5110696441913785,-1.6491992266224114,-1.430145660559727,3.5410328269416134
10437,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.8,NA,NA,NA,0,0.8107677998467793,-2.008508036365655,0.2911315463986339,-1.2308034677776463,-1.423994696808505,3.5614068547063935
10438,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.2,NA,NA,NA,0,0.7441815954156188,-1.830337213062069,0.7036902340608817,-1.3320903715029382,-1.6410952134235406,3.355650968512048
10439,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39.9,NA,NA,NA,0,0.8112881134688932,-1.725697685363997,0.6301598742389807,-1.3521841770624343,-1.725697685363997,3.362131560082553
10440,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,41,NA,NA,NA,0,0.7591811746267467,-2.1244338008065387,0.762565272610987,-1.1323049925408788,-1.708918356844872,3.4439107029545584
10441,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,41,NA,NA,NA,0,0.66162736786527,-2.2182730901635987,0.9145000356511899,-1.0990415142927534,-1.6235659824169066,3.364753183356802
10442,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,19.5,NA,NA,NA,0,0.673674380647828,-2.042886510122291,0.3290332762728192,-0.5531565617541578,-1.774622523527611,3.3679579384834124
10443,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.3,NA,NA,NA,0,0.6863185848013411,-2.065791606094899,0.6111490414226606,-0.8975860256275943,-1.7254658001576968,3.3913758056561876
10444,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,24.7,NA,NA,NA,0,0.7630987340152746,-1.8436977333817626,0.6073073647305565,-1.2077089666617655,-1.7383372177239358,3.419337819021634
10445,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,28.4,NA,NA,NA,0,0.5985283982981575,-2.156041818438945,0.5501018043926829,-0.7987349941923068,-1.5525067965686876,3.358653406509101
10446,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.5,NA,NA,NA,0,0.5979725501481448,-2.1541376407480954,0.5002456593453894,-0.6351568384692468,-1.6061724700326487,3.297248739756458
10447,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,27.8,NA,NA,NA,0,0.6284826840536,-2.1159351612194848,0.6159039018467403,-0.8396416953139227,-1.6564028318410444,3.3675931024741117
10448,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,50.4,NA,NA,NA,0,0.8418695678671329,-1.896033596384758,0.25467096531656797,-0.8050259071018684,-1.7884029321923927,3.3929219024953183
10449,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,30.4,NA,NA,NA,0,0.8309002883635181,-1.9825104283965183,0.360281085075568,-0.8838981397284082,-1.7542517764155376,3.42947897110138
10450,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,37.1,NA,NA,NA,0,0.7230369415860314,-2.0116815065983396,0.43652377633923267,-0.8351076764605185,-1.772451817532506,3.459680282666101
10451,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,48.9,NA,NA,NA,0,0.7018896747247472,-1.9371676548905108,0.5030031010560974,-0.7585126585488653,-1.9624854628748012,3.4532730005333314
10452,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,39.9,NA,NA,NA,0,0.750398698481539,-1.9994986125561716,0.7034101890456199,-1.2686111040133787,-1.5855228147800982,3.3998236438224896
10453,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,30.1,NA,NA,NA,0,0.5865442105178471,-2.08000625967761,0.7870608109030308,-0.657779889331656,-1.8815553209537716,3.2457364485421616
10454,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,35.7,NA,NA,NA,0,0.542843054038801,-1.978431239920074,0.564045261689404,-0.5275983576626122,-1.8730707242622473,3.2722120061167272
10455,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,31.5,NA,NA,NA,0,0.5899433952985302,-1.978344863428521,0.6146360078889019,-0.757130252668079,-1.7126416976955157,3.2435374106046817
10456,10000,10000,1988,46.454722,-72.707222,NA,Chieftain,mid-season,34.3,NA,NA,NA,0,0.6231786915069475,-2.0262773453292096,0.7137755868591742,-0.911535674731216,-1.7144977212983679,3.3153564629926744
10457,10000,10000,1988,46.454722,-72.707222,NA,Conestoga,early,43.6,NA,NA,NA,0,0.8072099922484508,-1.9524753251554228,0.7118998124441256,-1.272231549431385,-1.7448359603771784,3.450433030271412
10458,10000,10000,1988,46.454722,-72.707222,NA,Conestoga,early,43.6,NA,NA,NA,0,0.7584560222506349,-1.9914412887870756,0.7502255231141195,-1.3111975130630378,-1.6119516670821716,3.405908923567532
10459,10000,10000,1988,46.454722,-72.707222,NA,Conestoga,early,43.6,NA,NA,NA,0,0.7704617078995017,-2.01982659143968,0.8200869451863553,-1.5147316423826749,-1.5498229621939443,3.493832542930445
10460,10000,10000,1988,46.454722,-72.707222,NA,Jemseg,early,23.8,NA,NA,NA,0,0.8480696428660366,-1.9478924305590528,0.9288736752813329,-1.3541177238123119,-1.9752914047471677,3.5003582409711664
10461,10000,10000,1988,46.454722,-72.707222,NA,Jemseg,early,23.8,NA,NA,NA,0,0.8216385137424194,-1.9145825643264867,0.8308551688473433,-1.3755860635938002,-1.9734230643494208,3.6110980096799428
10462,10000,10000,1988,46.454722,-72.707222,NA,Jemseg,early,23.8,NA,NA,NA,0,0.8330814067413952,-1.7726899452403968,0.8543911933281465,-1.549546393926187,-1.7726899452403968,3.4074536843374372
10463,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,34.8,NA,NA,NA,0,0.5652217623081963,-1.589636418656394,0.583599002309803,-0.7309747996188753,-1.955880813611277,3.1276712672685476
10464,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,27.5,NA,NA,NA,0,0.4600002735190323,-1.621251223406043,0.6076717289173672,-0.8119326110840559,-1.830006037268153,3.195517869321853
10465,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,37.1,NA,NA,NA,0,0.5475630565410445,-1.6925016794716674,0.6040043674459965,-0.9263293638968317,-1.6925016794716674,3.159765298853127
10466,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,34.8,NA,NA,NA,0,0.8037045637773752,-1.6554495899082102,0.060026574570213764,-0.8426379055921762,-1.7076353430787803,3.3419917002315764
10467,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,27.5,NA,NA,NA,0,0.6295831344660319,-1.7648095077811368,0.3146320338986994,-0.9711210979993137,-1.5729184999710313,3.364633937386748
10468,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,37.1,NA,NA,NA,0,0.6423464391283713,-1.920964916328927,0.40058807937192986,-0.8658377396005559,-1.5516048128628785,3.2954729502920594
10469,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,34.8,NA,NA,NA,0,0.7571093059095255,-1.9064891326218505,0.17023131894362464,-0.7178506922960213,-1.6407859668888451,3.337785166953565
10470,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,27.5,NA,NA,NA,0,0.8261623280081563,-2.400681666509221,0.5768866364170986,-0.9100272900650883,-1.5420200474717025,3.4496800396207603
10471,10000,10000,1988,46.454722,-72.707222,NA,Katahdin,late,37.1,NA,NA,NA,0,0.7803548393273769,-2.0230055415791575,0.30427216400525925,-0.867697909234503,-1.5530019123334227,3.3590783598144465
