"";"X";"NoEssai";"NoBloc";"NoTraitement";"clrN";"clrP";"clrK";"clrMg";"clrCa";"clrFv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"group_i";"pred_yield"
"195";195;22;1;6;0,720654103581575;-2,37637042145429;0,711029040625526;-1,7240452354146;-0,807754503540444;3,47648701620223;"AC Belmont";"early";23,14697517;"LY";"3";"HY"
"196";196;22;1;7;0,577055861817976;-2,44783060138859;0,777689766198282;-1,69405879901221;-0,656071132160533;3,44321490454507;"AC Belmont";"early";16,24705168;"LY";"3";"HY"
"197";197;22;1;8;0,610198737927831;-2,34817774908239;0,72951846232303;-1,81265951272603;-0,738739836648291;3,55985989820585;"AC Belmont";"early";34,20117785;"HY";"3";"LY"
"198";198;22;1;9;0,724923385101943;-2,32259280320648;0,746321087641101;-1,78978827272172;-0,806245313838394;3,44738191702355;"AC Belmont";"early";25,39124094;"LY";"3";"HY"
"200";200;23;1;1;0,663849793438081;-2,47301647850325;0,71377103181345;-1,92094789620321;-0,663865266563326;3,68020881601825;"Yukon Gold";"mid-season";13,21490537;"LY";"1";"LY"
"201";201;23;1;2;0,635497920470328;-2,35348083006788;0,592980394479325;-1,67975173536504;-0,662817477711197;3,46757172819447;"Yukon Gold";"mid-season";27,4922557;"LY";"1";"HY"
"202";202;23;1;3;0,738540312930958;-2,31200788939614;0,51667029949469;-1,65808142198947;-0,799419802951952;3,51429850191191;"Yukon Gold";"mid-season";25,95230738;"LY";"1";"LY"
"203";203;23;1;4;0,678527444654493;-2,30284292951989;0,547649462144678;-1,6283878819721;-0,778398229919182;3,483452134612;"Yukon Gold";"mid-season";32,00466242;"HY";"1";"LY"
"204";204;23;1;5;0,757884562784839;-2,24176858551239;0,593543395200748;-1,72382549397753;-0,891841868563373;3,50600799006771;"Yukon Gold";"mid-season";22,69334698;"LY";"1";"LY"
"205";205;23;1;6;0,758292857074932;-2,02052641491549;0,531519537710143;-1,7754039568825;-0,96931636514196;3,47543434215487;"Yukon Gold";"mid-season";29,24708054;"LY";"1";"LY"
"206";206;23;1;7;0,642457167442577;-2,19525584184042;0,568964630728841;-1,62616130995046;-0,877954352207484;3,48794970582695;"Yukon Gold";"mid-season";30,40502617;"LY";"1";"LY"
"208";208;23;1;9;0,736765028703924;-2,17224908000152;0,594272889556023;-1,71441598637604;-0,914888402257523;3,47051555037514;"Yukon Gold";"mid-season";38,18833087;"HY";"1";"LY"
"209";209;23;1;10;0,754483909178457;-2,1641310610311;0,461442918246868;-1,6980413311065;-0,801553226528528;3,44779879124081;"Yukon Gold";"mid-season";28,48307517;"LY";"1";"LY"
"210";210;32;1;1;0,478989845369159;-2,36422236262767;0,368520451064914;-1,30816968837835;-0,738255148242356;3,5631369028143;"FL 1207";"mid-season late";15,27166667;"LY";"2";"LY"
"212";212;32;1;3;0,619581279975232;-2,11574776797997;0,55967720580616;-1,62739500006604;-1,13491851496825;3,69880279723287;"FL 1207";"mid-season late";43,39901176;"HY";"2";"LY"
"213";213;32;1;4;0,631088262262761;-2,06691160298595;0,53082757729858;-1,49781707109598;-1,23400248005084;3,63681531457143;"FL 1207";"mid-season late";27,64752941;"LY";"2";"LY"
"214";214;32;1;5;0,251421273429116;-2,44085296507893;0,510427545904231;-1,21963835431848;-0,627587290629907;3,52622979069397;"FL 1207";"mid-season late";43,38632941;"HY";"2";"LY"
"215";215;32;1;6;0,5378586541303;-1,93129963868956;0,614231632914874;-1,68346347478498;-1,25390081509775;3,71657364152712;"FL 1207";"mid-season late";47,20371765;"HY";"2";"LY"
"216";216;32;1;7;0,561597631401614;-2,12430433647758;0,581362073269349;-1,84559093400856;-0,821779858423153;3,64871542423834;"FL 1207";"mid-season late";41,73762353;"HY";"2";"LY"
"217";217;32;2;1;0,596408101681852;-1,96993888004632;0,530005647106218;-1,88292750305669;-0,912569549912262;3,63902218422721;"FL 1207";"mid-season late";37,81877647;"HY";"2";"LY"
"218";218;32;2;2;0,509739552414436;-2,12717262085443;0,300575615093617;-1,27987476046723;-0,985075220246586;3,5818074340602;"FL 1207";"mid-season late";35,91642353;"HY";"2";"LY"
"219";219;32;2;3;0,543324946239845;-2,22399994632484;0,303327419347115;-1,36533832728732;-0,932016264676188;3,67470217270138;"FL 1207";"mid-season late";36,15738824;"HY";"2";"LY"
"220";220;32;2;4;0,481117583242256;-2,07527881823128;0,360837667387285;-1,45623960982506;-1,02545669373261;3,71501987115941;"FL 1207";"mid-season late";44,52774118;"HY";"2";"LY"
"221";221;32;2;5;0,621807431539786;-2,14113671666987;0,319672381539066;-1,39580378293936;-1,04252442800176;3,63798511453214;"FL 1207";"mid-season late";35,34571765;"HY";"2";"LY"
"222";222;32;2;6;0,453046447301742;-2,19992462471273;0,222151446282856;-1,22391465813695;-0,914726380464207;3,66336776972929;"FL 1207";"mid-season late";37,98364706;"HY";"2";"LY"
"225";225;32;3;2;0,480699220079738;-2,29238937720169;0,209046574537516;-1,18053186178356;-0,819917319840752;3,60309276420876;"FL 1207";"mid-season late";37,17197647;"HY";"2";"LY"
"228";228;32;3;5;0,367698857555109;-2,30616239425484;-0,0504942210485479;-0,930339333002247;-0,722042289805031;3,64133938055556;"FL 1207";"mid-season late";34,67355294;"HY";"2";"HY"
"229";229;32;3;6;0,434101195451934;-2,26389866979678;0,141543808636979;-1,34760793792262;-0,646161954547979;3,68202355817846;"FL 1207";"mid-season late";34,64818824;"HY";"2";"HY"
"230";230;32;3;7;0,374541314667312;-2,16033058755695;0,073261633950148;-1,19348757651996;-0,764819571332132;3,67083478679157;"FL 1207";"mid-season late";40,81181176;"HY";"2";"HY"
"231";231;36;1;1;0,428217366512795;-2,39415309161871;0,80678503256282;-2,10647101916693;-0,566025978219783;3,83164768992981;"AC Belmont";"early";19,3234423;"LY";"3";"LY"
"232";232;36;1;2;0,7473063829754;-2,36842868297329;0,809625147374658;-2,06832409052295;-0,853301450010429;3,73312269315661;"AC Belmont";"early";19,26376521;"LY";"3";"LY"
"233";233;36;1;3;0,83586141690528;-2,38141312659595;0,691280188094172;-1,94315819566479;-0,922798103896431;3,72022782115772;"AC Belmont";"early";20,50504872;"LY";"3";"LY"
"234";234;36;1;4;0,769794762680677;-2,29612411402347;0,724300772120889;-1,83659178464503;-0,974368274041154;3,61298863790809;"AC Belmont";"early";31,6885357;"HY";"3";"HY"
"235";235;36;1;5;0,8632471562328;-2,25558731445517;0,58232087390525;-1,76089107261907;-1,04364634048006;3,61455669741625;"AC Belmont";"early";45,30684804;"HY";"3";"HY"
"236";236;37;1;1;0,556314913547078;-2,00588341054257;0,635721691151488;-1,90410071623263;-1,06142180170172;3,77936932377835;"Shepody";"mid-season";9,834784716;"LY";"4";"HY"
"240";240;37;1;5;0,950697297554775;-2,00263345185029;0,456696356148057;-1,81026155920284;-1,18165289978046;3,58715425713076;"Shepody";"mid-season";27,76178307;"LY";"4";"LY"
"241";241;38;1;1;0,567817771719878;-2,55344522428132;0,660418058763335;-1,74251500806499;-0,720863760533011;3,78858816239611;"Yukon Gold";"mid-season";24,2050284;"LY";"1";"LY"
"244";244;38;1;4;0,786426109172524;-2,26474087126957;0,551864736386988;-1,67695420636745;-1,00627988165956;3,60968411373706;"Yukon Gold";"mid-season";30,54273554;"LY";"1";"LY"
"245";245;38;1;5;0,881221900867409;-2,14770334004235;0,470734702370177;-1,71870773452399;-1,09788121554367;3,61233568687242;"Yukon Gold";"mid-season";30,72176682;"LY";"1";"LY"
"246";246;39;1;1;0,532564440515031;-2,1227619438151;0,524200565307276;-1,86325074833001;-0,764638459661902;3,6938861459847;"Goldrush";"mid-season";24,65;"LY";"4";"LY"
"247";247;39;1;2;0,547073068362013;-2,14182045062266;0,402201386732923;-1,78899907599991;-0,736477894532073;3,71802296605971;"Goldrush";"mid-season";37,4;"LY";"4";"LY"
"249";249;39;1;4;0,543908013621473;-2,18444745364148;0,338199524129365;-1,77898234553332;-0,590513727743347;3,67183598916731;"Goldrush";"mid-season";38,35;"LY";"4";"LY"
"250";250;39;1;5;0,649126774871704;-2,06190747527139;0,369889349202666;-1,84568436680175;-0,794474317028224;3,68305003502699;"Goldrush";"mid-season";38,75;"LY";"4";"HY"
"252";252;39;1;7;0,604659045144354;-2,46235976373371;0,324022280638406;-1,54606903185956;-0,689292427517809;3,76903989732832;"Goldrush";"mid-season";35,45;"LY";"4";"LY"
"253";253;39;1;8;0,639506275161641;-2,24506163591472;0,2906173392467;-1,81219755361844;-0,563303061900997;3,69043863702582;"Goldrush";"mid-season";34,75;"LY";"4";"LY"
"254";254;39;1;9;0,721918201576208;-2,00494384104808;0,0515081824070607;-1,69478891274424;-0,68116983690952;3,60747620671856;"Goldrush";"mid-season";17,65;"LY";"4";"LY"
"255";255;39;1;10;0,588620679414178;-2,0941750228741;0,197236769521824;-1,7790939762342;-0,645079760515175;3,73249131068747;"Goldrush";"mid-season";34,45;"LY";"4";"LY"
"256";256;39;1;11;0,634243097817309;-2,09640693520214;0,314391742432136;-1,71503937867304;-0,823441259389254;3,68625273301499;"Goldrush";"mid-season";41,7;"HY";"4";"LY"
"257";257;39;2;1;0,62876984897581;-2,01968198924036;0,500315980358906;-1,91789929493042;-0,957437344743129;3,7659327995792;"Goldrush";"mid-season";32,45;"LY";"4";"HY"
"258";258;39;2;2;0,66605573768182;-2,06505973635139;0,319763454879632;-1,78634633388237;-0,853969464256586;3,71955634192889;"Goldrush";"mid-season";34,45;"LY";"4";"HY"
"260";260;39;2;4;0,50301097740667;-2,29373999411219;0,332817172738836;-1,64504457612308;-0,58504712358275;3,68800354367252;"Goldrush";"mid-season";39,05;"LY";"4";"LY"
"262";262;39;2;6;0,701753329300366;-2,02435505905687;0,477080892682337;-1,84203350226292;-0,994735641875716;3,6822899812128;"Goldrush";"mid-season";40,9;"HY";"4";"LY"
"263";263;39;2;7;0,628379820163612;-2,3288714665721;0,513126707039851;-1,71368582748186;-0,893786941282775;3,79483770813327;"Goldrush";"mid-season";27,75;"LY";"4";"LY"
"265";265;39;2;9;0,683507702892547;-1,99839721810534;0,32966696018969;-1,90602389797432;-0,787993523449114;3,67923997644654;"Goldrush";"mid-season";44,9;"HY";"4";"HY"
"266";266;39;2;10;0,689819740678334;-2,02399161085895;0,220257905122135;-1,73630953840717;-0,84022151385053;3,69044501731617;"Goldrush";"mid-season";43;"HY";"4";"HY"
"267";267;39;2;11;0,624479184652242;-2,06804886998261;0,450759331481073;-1,85182576151297;-0,830174513980992;3,67481062934326;"Goldrush";"mid-season";43,2;"HY";"4";"LY"
"268";268;39;3;1;0,594965486856321;-1,97023197878165;0,0118812189376212;-1,74065753713715;-0,616727440484753;3,72077025060961;"Goldrush";"mid-season";28,3;"LY";"4";"LY"
"269";269;39;3;2;0,659122131420969;-1,9995043715382;0,128727334311067;-1,81718281474425;-0,691171551888022;3,72000927243843;"Goldrush";"mid-season";42,05;"HY";"4";"HY"
"271";271;39;3;4;0,488640932143849;-2,45609040194355;0,733471035255881;-1,82010163522355;-0,711733171610074;3,76581324137744;"Goldrush";"mid-season";40,45;"HY";"4";"LY"
"272";272;39;3;5;0,641800768229562;-2,07123697438369;0,109987261606091;-1,73987983842924;-0,658509356195641;3,71783813917292;"Goldrush";"mid-season";39;"LY";"4";"LY"
"273";273;39;3;6;0,551787035056913;-2,30017527472438;0,464227862928961;-1,67446937495997;-0,717170619358435;3,6758003710569;"Goldrush";"mid-season";39,95;"HY";"4";"LY"
"274";274;39;3;7;0,617475102434669;-2,3041491989656;0,575584160725508;-1,7377537240448;-0,91785483784571;3,76669849769593;"Goldrush";"mid-season";37;"LY";"4";"LY"
"275";275;39;3;8;0,639069959609635;-2,0384101754079;0,379805099881431;-1,86147946724882;-0,753898508597948;3,6349130917636;"Goldrush";"mid-season";48;"HY";"4";"HY"
"276";276;39;3;9;0,703395787943258;-1,85974197481993;-0,0630925202976815;-1,85974197481993;-0,658714680723749;3,73789536271803;"Goldrush";"mid-season";37,4;"LY";"4";"LY"
"281";281;40;1;3;0,5582631710592;-1,80311480177634;0,476997435365651;-2,01933791024597;-0,94398248374213;3,73117458933959;"Chieftain";"mid-season";35,1;"HY";"4";"HY"
"283";283;40;1;5;0,792483257081684;-1,33438139455605;0,294537653449872;-2,11305074855416;-1,30212053233783;3,66253176491648;"Chieftain";"mid-season";44,75;"HY";"4";"HY"
"285";285;40;1;7;0,731394747521423;-1,63950081363274;0,306409335422571;-2,0684964191511;-1,04399210263671;3,71418525247656;"Chieftain";"mid-season";41,55;"HY";"4";"HY"
"286";286;40;1;8;0,656856526395813;-1,51401370490011;-0,0200886795878512;-2,07932751395017;-0,87936273102177;3,83593610306408;"Chieftain";"mid-season";35,1;"HY";"4";"HY"
"287";287;40;1;9;0,805017928077436;-1,37477158743668;0,0344070675167965;-2,36802336044697;-0,852896127484107;3,75626607977352;"Chieftain";"mid-season";34,7;"LY";"4";"HY"
"288";288;40;1;10;0,749019854365937;-1,46890403898343;0,159951959307769;-2,03343384172128;-1,1240635526917;3,71742961972271;"Chieftain";"mid-season";39,45;"HY";"4";"HY"
"289";289;40;1;11;0,743908729225978;-1,42904712227537;0,326994264350605;-2,03811118562477;-1,23799188551266;3,63424719983622;"Chieftain";"mid-season";40,45;"HY";"4";"HY"
"290";290;40;2;1;0,504872529716335;-2,08081520058689;0,558242129028367;-2,01412382608822;-0,627829464968329;3,65965383289874;"Chieftain";"mid-season";28,95;"LY";"4";"LY"
"291";291;40;2;2;0,730906737881314;-1,64622101538458;0,235564605501196;-2,07366503021152;-0,879742561739083;3,63315726395267;"Chieftain";"mid-season";44,4;"HY";"4";"HY"
"292";292;40;2;3;0,471003659955451;-2,25656495641886;0,680985361752398;-2,02476334236153;-0,58803812761475;3,71737740468729;"Chieftain";"mid-season";25,45;"LY";"4";"LY"
"294";294;40;2;5;0,686920989386075;-1,54706797880347;0,253908145529509;-2,00969150075158;-0,951084546697172;3,56701489133664;"Chieftain";"mid-season";47,4;"HY";"4";"HY"
"295";295;40;2;6;0,626066326554485;-1,93116098481314;0,354616989864523;-1,73049028935099;-0,90950973728116;3,59047769502629;"Chieftain";"mid-season";38,55;"HY";"4";"HY"
"296";296;40;2;7;0,688449795828577;-1,81052411117086;0,23393771161295;-1,83584191915515;-0,884283048443535;3,60826157132801;"Chieftain";"mid-season";41,8;"HY";"4";"LY"
"298";298;40;2;9;0,681822282546679;-1,6236752318944;-0,0352907286581337;-1,99836868133581;-0,642845978882676;3,61835833822435;"Chieftain";"mid-season";34,75;"LY";"4";"LY"
"300";300;40;2;11;0,619145705311591;-1,58934415580442;0,519084922748668;-2,02466222706227;-1,10232918073215;3,57810493553858;"Chieftain";"mid-season";39,7;"HY";"4";"HY"
"301";301;40;3;1;0,558107354340758;-1,79008824990534;0,458275288922067;-2,04140267818625;-0,930955931871134;3,7460642166999;"Chieftain";"mid-season";26,2;"LY";"4";"HY"
"302";302;40;3;2;0,672317943556964;-1,52490663377925;0,332548094714195;-1,98753015572737;-1,08307388150022;3,59064463273568;"Chieftain";"mid-season";45,85;"HY";"4";"HY"
"304";304;40;3;4;0,561552682289279;-1,81163801612469;0,456137672203494;-1,98348827305135;-0,88487598438324;3,6623119190665;"Chieftain";"mid-season";43,8;"HY";"4";"LY"
"305";305;40;3;5;0,726669516412319;-1,59431666195262;0,297688222266493;-2,0521497555781;-0,997500590331105;3,61960926918301;"Chieftain";"mid-season";44,1;"HY";"4";"HY"
"306";306;40;3;6;0,634711809640077;-1,91289343436349;0,395556778082956;-1,82833604633542;-0,961917144501442;3,67287803747732;"Chieftain";"mid-season";33,8;"LY";"4";"HY"
"309";309;40;3;9;0,765499194923629;-1,48417185778513;-0,0372528748488068;-2,00142837188141;-0,92455606984971;3,68190997944144;"Chieftain";"mid-season";39,65;"HY";"4";"HY"
"310";310;40;3;10;0,730676697731664;-1,56977846900456;0,0481340704205158;-1,95419016791489;-0,954017952060032;3,6991758208273;"Chieftain";"mid-season";42,5;"HY";"4";"HY"
"311";311;40;3;11;0,747853999539648;-1,57744978197129;0,276185090974852;-2,06030155369488;-1,07088855699176;3,68460080214343;"Chieftain";"mid-season";45,65;"HY";"4";"HY"
"314";314;41;1;3;0,467270816852256;-1,83656349554222;0,194868826951254;-1,83656349554222;-0,576683059277989;3,58767040655892;"Snowden";"late";36,1;"HY";"4";"HY"
"315";315;41;1;4;0,561948947928034;-1,95712905840488;0,233726070645858;-1,72828748597603;-0,708456075161038;3,59819760096806;"Snowden";"late";33,9;"LY";"4";"LY"
"317";317;41;1;6;0,629882412709415;-1,93308696390508;0,0249937207704916;-1,70424539147623;-0,644247938935899;3,6267041608373;"Snowden";"late";25,35;"LY";"4";"LY"
"318";318;41;1;7;0,756133541653744;-1,64786952276545;-0,0648648673995065;-1,83892475952816;-0,841781931024911;3,63730753906429;"Snowden";"late";35,45;"HY";"4";"HY"
"319";319;41;1;8;0,551695511098671;-1,8866482220913;0,206216339920674;-1,69090364496521;-0,797085768943111;3,61672578498027;"Snowden";"late";34,4;"LY";"4";"LY"
"320";320;41;1;9;0,890295650090951;-1,49954588790032;-0,205624846911447;-2,13553465462032;-0,730891154832232;3,68130089417338;"Snowden";"late";24,7;"LY";"4";"HY"
"321";321;41;1;10;0,68103493637924;-1,57968595251611;-0,0711739586719666;-1,88079104530003;-0,773210086649157;3,62382610675802;"Snowden";"late";33,6;"LY";"4";"LY"
"322";322;41;1;11;0,682633857556552;-1,79684140223424;0,214722717042509;-1,77214878964387;-0,953121363194921;3,62475498047397;"Snowden";"late";34,7;"LY";"4";"LY"
"325";325;41;2;3;0,524077413953432;-2,24668672808513;0,231251252386775;-1,76117891230343;-0,441133936724742;3,6936709107731;"Snowden";"late";20,65;"LY";"4";"LY"
"326";326;41;2;4;0,550352775949875;-1,93049157982925;0,214332721113441;-1,73474700270315;-0,66621216927232;3,5667652547414;"Snowden";"late";36,55;"HY";"4";"HY"
"327";327;41;2;5;0,645363463715933;-1,71219419335586;-0,0396723054951851;-1,80983266291978;-0,728462180686174;3,64479787874107;"Snowden";"late";15,9;"LY";"4";"LY"
"328";328;41;2;6;0,654065590692827;-2,1795833883082;0,341690905650675;-1,69123062039427;-0,756921383017434;3,6319788953764;"Snowden";"late";29,8;"LY";"4";"LY"
"329";329;41;2;7;0,629119235984788;-1,80564765513015;0,0822191242752512;-1,7543543607426;-0,828113298015273;3,67677695362798;"Snowden";"late";36,35;"HY";"4";"HY"
"330";330;41;2;8;0,571326749298072;-1,88623574936041;0,0330061526127454;-1,57257819050537;-0,736330166304747;3,5908112042597;"Snowden";"late";33,7;"LY";"4";"LY"
"331";331;41;2;9;0,684805972736554;-1,7292372864698;-0,197132577438869;-1,77686533545905;-0,607635479576991;3,62606470620816;"Snowden";"late";34,8;"LY";"4";"LY"
"332";332;41;2;10;0,612074528021944;-1,80294599430189;-0,0111865250738354;-1,68516295864551;-0,738235257309462;3,62545620730875;"Snowden";"late";32;"LY";"4";"LY"
"333";333;41;2;11;0,617268630656077;-1,69549179037962;0,0377714721668259;-1,89616248584177;-0,700557931186352;3,63717210458484;"Snowden";"late";34;"LY";"4";"LY"
"335";335;41;3;2;0,675735965261609;-1,95537481609235;0,00586130344118985;-1,67447243062595;-0,589558986316001;3,5378089643315;"Snowden";"late";34,95;"HY";"4";"LY"
"336";336;41;3;3;0,412368518536705;-2,16450940979011;0,24782654716306;-1,74579907493192;-0,493036106436552;3,74314952545881;"Snowden";"late";25,7;"LY";"4";"LY"
"337";337;41;3;4;0,436230918982225;-2,16962834122344;0,221752250553739;-1,61001255328802;-0,491197557302387;3,61285528227788;"Snowden";"late";30,1;"LY";"4";"LY"
"338";338;41;3;5;0,81286842381566;-1,60081071668397;-0,096733319907699;-1,88849278913575;-0,866841541603772;3,64000994351554;"Snowden";"late";35,35;"HY";"4";"HY"
"339";339;41;3;6;0,620813859044224;-2,03379019430933;0,303663724335535;-1,73010778051111;-0,804338304682414;3,6437586961231;"Snowden";"late";27,2;"LY";"4";"LY"
"340";340;41;3;7;0,673753175490299;-1,92522593055755;-0,00054800160800994;-1,69038633948015;-0,72419863646137;3,66660573261678;"Snowden";"late";35,9;"HY";"4";"LY"
"341";341;41;3;8;0,58809212048111;-1,97345780027896;0,0136104212698571;-1,67117692840603;-0,57256463973792;3,61549682667195;"Snowden";"late";34,05;"LY";"4";"LY"
"342";342;41;3;9;0,623777863446327;-1,81901500340596;-0,0576266320542076;-1,81901500340596;-0,562595723707485;3,6344744991273;"Snowden";"late";29,65;"LY";"4";"LY"
"344";344;41;3;11;0,581768527616831;-1,889448352182;0,118412385734854;-1,74284487799012;-0,651837188707233;3,58394950552766;"Snowden";"late";36,8;"HY";"4";"LY"
"346";346;42;1;2;0,656005199420188;-1,9189175678592;0,439646792876752;-1,88906460470951;-0,984608330482362;3,69693851075413;"Coastal Russet";"mid-season";39,50819672;"HY";"4";"HY"
"347";347;42;1;3;0,521857879581705;-2,14652706512807;0,691576264222334;-2,06648435745454;-0,791981402322763;3,79155868110134;"Coastal Russet";"mid-season";23,38797814;"LY";"4";"LY"
"348";348;42;1;4;0,519981193811023;-2,09280820898363;0,7183778127543;-1,95465787050281;-0,911308260509748;3,72041533343086;"Coastal Russet";"mid-season";35,90163934;"HY";"4";"LY"
"349";349;42;1;5;0,6647689938229;-1,94530079891911;0,278503416221824;-1,72823629368128;-0,941998690055322;3,67226337261099;"Coastal Russet";"mid-season";41,69398907;"HY";"4";"HY"
"353";353;42;1;9;0,782726681122064;-1,81397805198219;-0,0744870112998886;-1,96350978595315;-0,652564862075046;3,72181303018822;"Coastal Russet";"mid-season";31,03825137;"LY";"4";"LY"
