"";"NoEssai";"NoBloc";"NoTraitement";"clr_N";"clr_P";"clr_K";"clr_Mg";"clr_Ca";"clr_Fv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"ionomicGroup"
"1567";91;4;14;0,863766451476253;-1,69833604816371;-0,00551652679056058;-1,61495443922466;-1,12025819738855;3,57529876009123;"Atlantic";"mid-season";36,99234973;"HY";"2"
"1568";91;4;15;0,748932269581956;-1,77951993519334;0,136734004279085;-1,43657518406651;-1,20700074242201;3,53742958782082;"Atlantic";"mid-season";37,95846995;"HY";"2"
"1569";91;4;16;0,797411696574089;-1,74656798433893;-0,0872331007602045;-1,46471683219794;-1,10104885276824;3,60215507349122;"Atlantic";"mid-season";44,01311475;"HY";"2"
"1570";91;4;17;0,757855243882202;-1,93076940168048;0,130653634496677;-1,59429716505927;-0,986307792839629;3,6228654812005;"Atlantic";"mid-season";40,68415301;"HY";"2"
"1571";91;4;18;0,862927700573889;-1,83372445557595;-0,119926527817609;-1,47955264185534;-1,01174440317304;3,58202032784805;"Atlantic";"mid-season";31,73114754;"LY";"2"
"1572";91;4;19;0,835517467382766;-1,77694344520046;-0,108797931939585;-1,47770055034761;-1,03833389056376;3,56625835066865;"Atlantic";"mid-season";38,39125683;"HY";"2"
"1573";91;4;20;0,84218879560745;-1,7133518902971;-0,190135153310127;-1,48155027623977;-1,02020470973715;3,56305323397671;"Atlantic";"mid-season";37,24808743;"HY";"2"
"1574";91;4;21;0,773760262321605;-1,75214614396383;-0,147162581879111;-1,2821425147181;-1,13996802593755;3,54765900417699;"Atlantic";"mid-season";34,61420765;"LY";"2"
"1575";91;4;22;0,79597795343156;-1,81880759339939;0,0080431956399365;-1,49603420113634;-1,03468863463372;3,54550928009795;"Atlantic";"mid-season";34,07431694;"LY";"2"
"1576";91;4;23;0,823061454733871;-1,83072207500979;0,232564026447764;-1,73308360544587;-1,09983456646699;3,60801476574102;"Atlantic";"mid-season";29,6568306;"LY";"2"
"1577";92;1;1;0,610353148240706;-1,93787057389492;0,465690436439128;-1,66593685841128;-1,18409877151854;3,7118626191449;"Atlantic";"mid-season";26,51803279;"LY";"2"
"1578";92;1;2;0,71175977903508;-1,78242905451027;0,263726509536098;-1,58827304006931;-1,18936533250731;3,58458113851571;"Atlantic";"mid-season";31,50601093;"LY";"2"
"1579";92;1;3;0,760409238290694;-1,88734036256849;0,337283188955839;-1,57903900291398;-1,26616668163364;3,63485361986958;"Atlantic";"mid-season";48,86775956;"HY";"2"
"1580";92;1;4;0,752319684009554;-1,89971430783148;0,281509928158294;-1,52323673659657;-1,26540762729447;3,65452905955468;"Atlantic";"mid-season";38,48306011;"HY";"2"
"1581";92;1;5;0,736289604436615;-1,97964609093958;0,462700944429619;-1,63871950396899;-1,24068937434835;3,66006442039069;"Atlantic";"mid-season";30,48961749;"LY";"2"
"1582";92;1;6;0,767030217162364;-1,94310115014367;0,499245885225534;-1,77125089321701;-1,24995396958373;3,69802991055651;"Atlantic";"mid-season";26,35191257;"LY";"2"
"1583";92;1;7;0,78284338889841;-1,8442965196152;0,268131521060942;-1,56888453975523;-1,17584195164563;3,53804810105671;"Atlantic";"mid-season";37,29617486;"HY";"2"
"1584";92;1;8;0,783326331777742;-1,73901881718263;0,213220466924335;-1,48523829640653;-1,32617360177684;3,55388391666391;"Atlantic";"mid-season";41,7442623;"HY";"2"
"1585";92;1;9;0,737023411788146;-1,86936313553756;0,308225467281796;-1,55090940441903;-1,16379343497906;3,53881709586572;"Atlantic";"mid-season";35,89289617;"LY";"2"
"1586";92;1;10;0,732862584328067;-1,97680247380654;0,393158021660274;-1,5414844025487;-1,23920353067576;3,63146980104267;"Atlantic";"mid-season";29,53879781;"LY";"2"
"1587";92;1;11;0,7801192666256;-1,99675712540646;0,261092073746191;-1,57067273009556;-1,11868760635251;3,64490612148274;"Atlantic";"mid-season";44,09398907;"HY";"2"
"1588";92;1;12;0,776320334499171;-1,83982850431922;0,242657179741846;-1,56441652445925;-1,15895141635109;3,54421893088854;"Atlantic";"mid-season";39,49945355;"HY";"2"
"1589";92;1;13;0,739830983758767;-1,82905059485418;0,303816113499233;-1,57233074800637;-1,19881723970481;3,55655148530736;"Atlantic";"mid-season";21,7136612;"LY";"2"
"1590";92;1;14;0,82426332302382;-1,87623708243706;0,183786373385671;-1,53246554333424;-1,15777209389283;3,55842502325464;"Atlantic";"mid-season";41,0273224;"HY";"2"
"1591";92;1;15;0,793868456692179;-1,87567188964816;0,213339103047831;-1,49618226794325;-1,19542811392412;3,56007471177552;"Atlantic";"mid-season";40,13770492;"HY";"2"
"1592";92;1;16;0,74731332076362;-1,90129013598063;0,145480623409658;-1,58543718656215;-1,0621890427976;3,65612242116711;"Atlantic";"mid-season";38,26229508;"HY";"2"
"1593";92;1;17;0,787035960738724;-1,96163621488107;0,305969159216944;-1,62070962791048;-1,19326561308354;3,68260633591943;"Atlantic";"mid-season";41,20874317;"HY";"2"
"1594";92;1;18;0,813916859275122;-1,94645467902607;0,282022441814257;-1,55055902193405;-1,19773764731131;3,59881204718205;"Atlantic";"mid-season";27,81420765;"LY";"2"
"1595";92;1;19;0,779954121185061;-1,92047451685963;0,322006652064707;-1,5919704498876;-1,18650534177943;3,5969895352769;"Atlantic";"mid-season";39,51693989;"HY";"2"
"1596";92;1;20;0,802057003110956;-1,93674359114748;0,197111372256155;-1,49679230696814;-1,08569338114172;3,52006090389023;"Atlantic";"mid-season";39,35519126;"HY";"2"
"1597";92;1;21;0,781678587581813;-1,9324483507918;0,161177825879987;-1,49881236571694;-1,13108758559163;3,61949188863857;"Atlantic";"mid-season";39,60218579;"HY";"2"
"1598";92;1;22;0,752082142321442;-1,83255947325124;0,249926210809825;-1,5207798492204;-1,20232611810186;3,55365708744223;"Atlantic";"mid-season";30,49617486;"LY";"2"
"1599";92;1;23;0,815954292923889;-1,89693267697894;0,20498172055296;-1,75585407871903;-1,08937514524124;3,72122588746236;"Atlantic";"mid-season";34,79344262;"LY";"2"
"1600";92;2;1;0,570177438731331;-2,07494611019855;0,518094982129997;-1,70722133007324;-1,05329486266657;3,74718988207704;"Atlantic";"mid-season";16,97923497;"LY";"2"
"1601";92;2;2;0,726723483818064;-1,9737713656397;0,360562425668929;-1,60109608035452;-1,21810382809842;3,70568536460564;"Atlantic";"mid-season";27,04918033;"LY";"2"
"1602";92;2;3;0,788208210804218;-1,94871408039208;0,196685429079552;-1,57402063095067;-1,12773352832225;3,66557459978123;"Atlantic";"mid-season";34,20327869;"LY";"2"
"1603";92;2;4;0,770502453456849;-1,86913385909459;0,278850002138468;-1,62990417002875;-1,17598667853464;3,62567225206267;"Atlantic";"mid-season";35,35519126;"LY";"2"
"1604";92;2;5;0,770823736440985;-1,96786343412312;0,28342836448338;-1,65548874908096;-1,17940607375885;3,74850615603856;"Atlantic";"mid-season";36,58579235;"LY";"2"
"1605";92;2;6;0,828859266393585;-2,05314424183206;0,422793737973177;-1,6476791337239;-1,27447488783396;3,72364525902315;"Atlantic";"mid-season";33,11038251;"LY";"2"
"1606";92;2;7;0,815525427943911;-1,95060868451919;0,253130573838222;-1,54514357641103;-1,2003030901193;3,62739934926739;"Atlantic";"mid-season";39,76174863;"HY";"2"
"1607";92;2;8;0,79686286779862;-1,89721631770703;0,215450871601129;-1,51915018378698;-1,19064611681494;3,5946988789092;"Atlantic";"mid-season";39,50601093;"HY";"2"
"1608";92;2;9;0,788663959577494;-1,96161900514799;0,258223660776003;-1,51768761621203;-1,18391443655998;3,6163334375665;"Atlantic";"mid-season";41,36393443;"HY";"2"
"1609";92;2;10;0,793417345601978;-1,93884711362083;0,245219379137881;-1,55318463280884;-1,18854151922093;3,64193654091074;"Atlantic";"mid-season";36,79125683;"LY";"2"
"1610";92;2;11;0,795273778879908;-2,01599671820854;0,290030718976474;-1,62209243250146;-1,17859992880405;3,73138458165767;"Atlantic";"mid-season";36,5136612;"LY";"2"
"1611";92;2;12;0,819300077586923;-1,85785025150135;0,0953592000355767;-1,46096888708458;-1,17760647577731;3,58176633674073;"Atlantic";"mid-season";40,25355191;"HY";"2"
"1612";92;2;13;0,814015563134025;-1,9124907227891;0,0459456860853975;-1,48760752882383;-1,13478615420109;3,67492315659459;"Atlantic";"mid-season";44,3715847;"HY";"2"
"1613";92;2;14;0,770247038612128;-1,95633410281317;0,332264748206131;-1,53251985603681;-1,17040518880226;3,55674736083399;"Atlantic";"mid-season";39,27213115;"HY";"2"
"1614";92;2;15;0,831923194729145;-1,94360238718395;0,206790890468175;-1,57814261368948;-1,1524747982638;3,6355057139399;"Atlantic";"mid-season";40,33224044;"HY";"2"
"1615";92;2;16;0,776959043717055;-2,02980463032119;0,153433705040292;-1,47018884238576;-1,04119323686741;3,61079396081701;"Atlantic";"mid-season";44,23169399;"HY";"2"
"1616";92;2;17;0,806020286043859;-2,00719041071351;0,366163753168742;-1,6471876766821;-1,21873305034924;3,70092709853225;"Atlantic";"mid-season";36,0568306;"LY";"2"
"1617";92;2;18;0,801263878447873;-1,99878524115501;0,247710385187997;-1,50630875605721;-1,1514873807678;3,60760711434415;"Atlantic";"mid-season";38,30163934;"HY";"2"
"1618";92;2;19;0,793810701130165;-1,95719255550125;0,136042308310917;-1,44636693173526;-1,08636419770386;3,56007067549929;"Atlantic";"mid-season";35,34863388;"LY";"2"
"1619";92;2;20;0,804142791375052;-1,98503550100942;0,137578212535626;-1,46834475779103;-1,08057922678227;3,59223848167204;"Atlantic";"mid-season";38,3431694;"HY";"2"
"1620";92;2;21;0,800721170081599;-2,0197819828449;0,137437259877618;-1,46860506355534;-1,00284772519106;3,55307634163209;"Atlantic";"mid-season";41,29398907;"HY";"2"
"1621";92;2;22;0,856440142799652;-1,84403759982307;0,113087620052381;-1,53038004096803;-1,21894388250814;3,62383376044721;"Atlantic";"mid-season";46,18579235;"HY";"2"
"1622";92;2;23;0,806787332915186;-1,97513271675348;0,229471967880362;-1,6874506443017;-1,11365022137432;3,73997428163395;"Atlantic";"mid-season";45,28961749;"HY";"2"
"1623";92;3;1;0,467932033084701;-2,14741791272859;0,549908325010646;-1,65272167089248;-0,97184458292435;3,75414380845008;"Atlantic";"mid-season";13,96721311;"LY";"2"
"1624";92;3;2;0,705792556537183;-2,06835744626955;0,363060518567463;-1,50874165833413;-1,05675653459107;3,5650025640901;"Atlantic";"mid-season";33,32896175;"LY";"2"
"1625";92;3;3;0,758462881958681;-2,02175793195702;0,387799280589189;-1,64908264667185;-1,12501179615584;3,64959021223684;"Atlantic";"mid-season";35,98032787;"LY";"2"
"1626";92;3;4;0,680389674300367;-2,18872601961968;0,33700262468857;-1,51359734456242;-0,895957716510618;3,58088878170378;"Atlantic";"mid-season";37,70054645;"HY";"2"
"1627";92;3;5;0,732019112960174;-2,08276996376998;0,436038237693698;-1,62142439726736;-1,11933245347013;3,6554694638536;"Atlantic";"mid-season";33,56284153;"LY";"2"
"1628";92;3;6;0,623139936599464;-2,18742056831694;0,429413624513607;-1,61687570984933;-0,912917613185167;3,66466033023837;"Atlantic";"mid-season";32,46338798;"LY";"2"
"1629";92;3;7;0,749399415616075;-2,00666845058277;0,234616116547475;-1,5232418010049;-0,926238480997855;3,47213320042198;"Atlantic";"mid-season";37,01420765;"HY";"2"
"1630";92;3;8;0,696206920118795;-2,14367783248813;0,291144712902463;-1,54068174892248;-0,89585314563334;3,59286109402269;"Atlantic";"mid-season";40,53114754;"HY";"2"
"1631";92;3;9;0,663087030831265;-2,2309106241802;0,32810399776152;-1,46365547146653;-0,914296183698302;3,61767125075225;"Atlantic";"mid-season";25,07540984;"LY";"2"
"1632";92;3;10;0,738415323105359;-2,16848573674202;0,292323361466923;-1,56886461419289;-0,895520060929129;3,60213172729176;"Atlantic";"mid-season";38,59234973;"HY";"2"
"1633";92;3;11;0,72409668229343;-2,22118404776446;0,462573460768703;-1,63339738286234;-0,997408616142347;3,66531990370702;"Atlantic";"mid-season";24,56830601;"LY";"2"
"1634";92;3;12;0,718055085843382;-2,17211088956415;0,245785049940894;-1,44259606483333;-0,990610941090269;3,64147775970347;"Atlantic";"mid-season";37,5431694;"HY";"2"
"1635";92;3;13;0,737550440563371;-2,07611830741988;0,176869844434798;-1,46705424407047;-0,966810729635017;3,59556299612719;"Atlantic";"mid-season";37,38360656;"HY";"2"
"1636";92;3;14;0,690900852781103;-2,10125327696962;0,311198293602962;-1,54625643489049;-0,920119964613502;3,56553053008954;"Atlantic";"mid-season";43,9147541;"HY";"2"
"1637";92;3;15;0,735289423705435;-2,21215256072078;0,290453666166626;-1,46681962699026;-0,899966171754607;3,55319526959358;"Atlantic";"mid-season";26,65355191;"LY";"2"
"1638";92;3;16;0,639435602604983;-2,12918693136492;0,321818166747399;-1,46994130248066;-0,935264462892485;3,57313892738568;"Atlantic";"mid-season";46,19016393;"HY";"2"
"1639";92;3;17;0,703825102346216;-2,20998770352138;0,41244874485784;-1,6179366398328;-0,924789459272857;3,63643995542298;"Atlantic";"mid-season";39,97814208;"HY";"2"
"1640";92;3;18;0,674338487422971;-2,32347495233485;0,350673697091684;-1,40718422046069;-0,896358596694699;3,60200558497558;"Atlantic";"mid-season";35,57377049;"LY";"2"
"1641";92;3;19;0,765899653473996;-2,25789665373231;0,2205791057254;-1,37285846536226;-0,941282213250409;3,58555857314558;"Atlantic";"mid-season";29,63934426;"LY";"2"
"1642";92;3;20;0,689389329899001;-2,21985091230155;0,250062952900313;-1,42492103743166;-0,842525221164416;3,54784488809831;"Atlantic";"mid-season";30,47650273;"LY";"2"
"1643";92;3;21;0,747433163325676;-2,16116233352694;0,195126938438966;-1,40132377846832;-0,953747185010032;3,57367319524066;"Atlantic";"mid-season";39,37923497;"HY";"2"
"1644";92;3;22;0,725370945552135;-1,89001557068666;0,170497961107662;-1,57156183956812;-0,95392221151632;3,5196307151113;"Atlantic";"mid-season";46,5442623;"HY";"2"
"1645";92;3;23;0,680373046893774;-2,24419007575067;0,394867253864589;-1,61848417598626;-0,948867492836506;3,73630144381507;"Atlantic";"mid-season";26,51584699;"LY";"2"
"1646";92;4;1;0,594162323254931;-2,1791761178754;0,488052088706559;-1,59138945297328;-1,02860409027658;3,71695524916376;"Atlantic";"mid-season";19,01420765;"LY";"2"
"1647";92;4;2;0,63743036707147;-2,17240252834068;0,424982104874008;-1,46155577068134;-1,02727022403768;3,59881605111422;"Atlantic";"mid-season";25,67213115;"LY";"2"
"1648";92;4;3;0,636667888474061;-2,2022016977492;0,429173135694044;-1,50905451718925;-0,919285691083143;3,56470088185349;"Atlantic";"mid-season";29,30928962;"LY";"2"
"1649";92;4;4;0,653218002198075;-2,13157275718191;0,425100690975765;-1,59257625644923;-0,997869148702532;3,64369946915983;"Atlantic";"mid-season";27,20218579;"LY";"2"
"1650";92;4;5;0,641009861904911;-2,09893988820231;0,455342701455034;-1,63759432169969;-1,0003275995342;3,64050924607624;"Atlantic";"mid-season";31,98251366;"LY";"2"
"1651";92;4;6;0,628705727585984;-2,26536289219151;0,499382652587249;-1,57221571163156;-0,954780352807312;3,66427057645714;"Atlantic";"mid-season";34,56830601;"LY";"2"
"1652";92;4;7;0,63271987410071;-2,15781038023602;0,3385249653756;-1,48205494238795;-0,909985693381237;3,57860617652889;"Atlantic";"mid-season";34,02185792;"LY";"2"
"1653";92;4;8;0,633432304204572;-2,08297001740582;0,279100528874404;-1,45651421134455;-0,963080330290428;3,59003172596182;"Atlantic";"mid-season";37,33114754;"HY";"2"
"1654";92;4;9;0,66903149999557;-2,1280395520034;0,276105741140141;-1,4880021967574;-0,941458490389334;3,61236299801443;"Atlantic";"mid-season";45,41639344;"HY";"2"
"1655";92;4;10;0,689468610882205;-2,13906850222718;0,313718598138709;-1,49903114698118;-0,963069549943649;3,5979819901311;"Atlantic";"mid-season";38,32568306;"HY";"2"
"1656";92;4;11;0,659112329238203;-2,26561612365379;0,379375941481287;-1,47337804044961;-0,966333139523525;3,66683903290743;"Atlantic";"mid-season";40,83497268;"HY";"2"
"1657";92;4;12;0,708082632010004;-2,23694097155192;0,28433332240695;-1,40564345251116;-0,917657320714994;3,56782579036112;"Atlantic";"mid-season";29,01202186;"LY";"2"
"1658";92;4;13;0,699211153461794;-2,15805144582709;0,294735654538796;-1,48229600797902;-0,930227425678976;3,57662807148449;"Atlantic";"mid-season";34,78688525;"LY";"2"
"1659";92;4;14;0,680936800425624;-2,07172819343554;0,169646168513612;-1,39432936984373;-0,952496617564691;3,56797121190472;"Atlantic";"mid-season";36,34535519;"LY";"2"
"1660";92;4;15;0,627119137847666;-2,19255762049102;0,410132064953367;-1,48171086283167;-0,939794651995649;3,5768119325173;"Atlantic";"mid-season";41,03169399;"HY";"2"
"1661";92;4;16;0,693810033982197;-2,1470816666506;0,343555657846387;-1,5070443114046;-0,971082714367068;3,58784300059368;"Atlantic";"mid-season";45,56721311;"HY";"2"
"1662";92;4;17;0,688044221773659;-2,23726558748379;0,396061067422487;-1,5849404014441;-0,912846630081983;3,65094732981372;"Atlantic";"mid-season";46,60546448;"HY";"2"
"1663";92;4;18;0,678665810074707;-2,26049611199089;0,330732129934488;-1,45814963946595;-0,874201750870999;3,58344956231864;"Atlantic";"mid-season";32,49617486;"LY";"2"
"1664";92;4;19;0,725448240390061;-2,33110471419087;0,280801626358433;-1,4316211006331;-0,836329710076913;3,59280565815239;"Atlantic";"mid-season";35,67431694;"LY";"2"
"1665";92;4;20;0,739036264939261;-2,27099331331555;0,269032635693526;-1,4468178703492;-0,904901659513183;3,61464394254516;"Atlantic";"mid-season";30,23606557;"LY";"2"
"1666";92;4;21;0,689953396834852;-2,09863566675137;0,263434879528855;-1,50727118050137;-0,917502354395257;3,57002092528429;"Atlantic";"mid-season";36,89398907;"HY";"2"
"1667";92;4;22;0,687235575146409;-2,08800115318011;0,183812281147181;-1,39485397262017;-0,902377487522371;3,51418475702906;"Atlantic";"mid-season";42,08306011;"HY";"2"
"1668";92;4;23;0,669158897313876;-2,22505163688945;0,383319882022361;-1,55132254218661;-0,898180696240364;3,62207609598019;"Atlantic";"mid-season";38,53551913;"HY";"2"
"1669";122;10000;1;0,393443967685609;-2,56166057543034;0,990109664711194;-2,2432068443118;-0,343816710891381;3,76513049823672;"Kennebec";"mid-season";15,89;"LY";"4"
"1670";122;10000;2;0,314792763384745;-2,66562934904615;1,10092314338601;-2,28613972734124;-0,340229578285929;3,87628274790256;"Kennebec";"mid-season";14,66;"LY";"4"
"1671";122;10000;3;0,207857090846438;-2,69768532763157;1,32353696976157;-2,26690241153911;-0,395100234637521;3,82829391320018;"Kennebec";"mid-season";10,3;"LY";"4"
"1672";122;10000;4;0,371249401488482;-2,75699202506458;1,02340253788513;-2,29745969568614;-0,204946072438953;3,86474585381607;"Kennebec";"mid-season";14,87;"LY";"4"
"1673";122;10000;5;0,451188484961837;-2,69043841384935;1,11108267642055;-2,48279904907111;-0,231507250464614;3,84247355200269;"Kennebec";"mid-season";16,33;"LY";"4"
"1674";122;10000;6;0,339726552528199;-2,70837428827217;1,3059275662764;-2,38295188783754;-0,368048867295276;3,81372092460039;"Kennebec";"mid-season";14,8;"LY";"4"
"1675";122;10000;7;0,452233861334795;-2,78003301838476;0,93961809439593;-2,26920739461877;-0,183535303188297;3,8409237604611;"Kennebec";"mid-season";14,91;"LY";"4"
"1676";122;10000;8;0,350913838265043;-2,63867664225273;1,10216255079192;-2,25568438999662;-0,30330172643569;3,74458636962807;"Kennebec";"mid-season";15,79;"LY";"4"
"1677";122;10000;9;0,50141168611377;-2,59988602995261;1,14961804597776;-2,53089315846566;-0,379130955206196;3,85888041153293;"Kennebec";"mid-season";11,41;"LY";"4"
"1678";122;10000;10;0,348019435973631;-2,748479117667;0,883015652665985;-1,98122396495333;-0,296148638313612;3,79481663229433;"Kennebec";"mid-season";13,63;"LY";"4"
"1679";122;10000;11;0,361286955758914;-2,6951210636499;1,0908152956033;-2,315631441945;-0,283336678690862;3,84198693292354;"Kennebec";"mid-season";15,78;"LY";"4"
"1680";122;10000;12;0,313142729329725;-2,67433348965421;1,25598270882126;-2,34891108921958;-0,403000940164267;3,85712008088707;"Kennebec";"mid-season";13,49;"LY";"4"
"1681";122;10000;13;0,485137402344413;-2,6574772733924;0,439230917501592;-1,74118654151825;-0,204319321918981;3,67861481698362;"Kennebec";"mid-season";18,8;"LY";"4"
"1682";122;10000;14;0,339780937389572;-2,65461572443893;1,1330643144191;-2,32919332400431;-0,37537799544188;3,88634179207646;"Kennebec";"mid-season";16,78;"LY";"4"
"1683";122;10000;15;0,290286284208499;-2,64652402624565;1,2822804561445;-2,32110162581103;-0,492974512412095;3,88803342411578;"Kennebec";"mid-season";18,46;"LY";"4"
"1684";122;10000;16;0,385010840821946;-2,78124821136507;0,650047201454362;-1,8988590311666;-0,209909055804764;3,85495825606013;"Kennebec";"mid-season";18,21;"LY";"4"
"1685";122;10000;17;0,329079549359996;-2,63237794684599;0,925008851333277;-2,18039282310293;-0,281002689682508;3,83968505893815;"Kennebec";"mid-season";17,84;"LY";"4"
"1686";122;10000;18;0,457800738013098;-2,60301992911172;1,05870853593626;-2,40886391467077;-0,366879935525831;3,86225450535896;"Kennebec";"mid-season";19,2;"LY";"4"
"1687";122;10000;19;0,343692597710308;-2,76345667017986;0,840681555478987;-1,99026678194638;-0,29960342958969;3,86895272852663;"Kennebec";"mid-season";12,88;"LY";"4"
"1688";122;10000;20;0,398326600579122;-2,59350119505875;1,15835305821658;-2,30581912260697;-0,449521132241342;3,79216179111135;"Kennebec";"mid-season";13,51;"LY";"4"
"1689";122;10000;21;0,339220554332221;-2,42612375062336;1,25615501945922;-2,27952027643149;-0,599878105324136;3,71014655858754;"Kennebec";"mid-season";16,74;"LY";"4"
"1690";122;10000;22;0,410089624928411;-2,56300520930097;0,612266978085098;-1,93885090022798;-0,37321561045227;3,85271511696771;"Kennebec";"mid-season";16,77;"LY";"4"
"1691";122;10000;23;0,323547261481507;-2,59700583802093;0,969705982118799;-2,12700220877519;-0,370582105992449;3,80133690918827;"Kennebec";"mid-season";15,97;"LY";"4"
"1692";122;10000;24;0,358565655778547;-2,57119019959488;1,18834740532507;-2,2658085500437;-0,605077343222046;3,895163031757;"Kennebec";"mid-season";15,49;"LY";"4"
"1693";122;10000;25;0,456762899881379;-2,51305860900303;0,575306466584566;-1,97897612307278;-0,30931935064562;3,76928471625548;"Kennebec";"mid-season";17;"LY";"4"
"1694";122;10000;26;0,336734406725943;-2,56364523670076;0,950880830268403;-2,13620122187382;-0,427508351344375;3,8397395729246;"Kennebec";"mid-season";17,93;"LY";"4"
"1695";122;10000;27;0,260991107973665;-2,71790503002708;1,05485590806756;-2,15828924209166;-0,350781415895463;3,91112867197297;"Kennebec";"mid-season";18,84;"LY";"4"
"1696";123;10000;1;0,492683703777665;-2,29814725131344;1,19583186379968;-2,25732525679319;-0,722610890555023;3,58956783108431;"Kennebec";"mid-season";35,14;"HY";"4"
"1697";123;10000;2;0,294454527478494;-2,20400668967607;1,44428748432279;-2,65599181341912;-0,660320154804748;3,78157664609866;"Kennebec";"mid-season";31,41;"LY";"4"
"1698";123;10000;3;0,406649983233695;-2,3850437223345;1,07442256745163;-2,24528177995934;-0,560494430283454;3,70974738189197;"Kennebec";"mid-season";36,26;"HY";"4"
"1699";123;10000;4;0,348405349720811;-2,14773057033397;1,1495866808408;-2,37087412164818;-0,703167301090101;3,72377996251063;"Kennebec";"mid-season";31,29;"LY";"4"
"1700";123;10000;5;0,324684811879379;-2,45423158718824;1,08511613295473;-2,1257275202162;-0,582429410286646;3,75258757285697;"Kennebec";"mid-season";38,34;"HY";"4"
"1701";123;10000;6;0,3984123472234;-2,59235030565471;1,00092480774676;-1,84204471125482;-0,629773104114185;3,66483096605355;"Kennebec";"mid-season";35,98;"HY";"4"
"1702";123;10000;7;0,308817551523453;-2,16850805905792;1,26008829679235;-2,4561901315097;-0,683122795293794;3,7389151375456;"Kennebec";"mid-season";31,94;"HY";"4"
"1703";123;10000;8;0,26295356550433;-2,18931899921861;1,2473527706372;-2,37164055601257;-0,666892463774143;3,71754568286379;"Kennebec";"mid-season";35,29;"HY";"4"
"1704";123;10000;9;0,341523423872238;-2,13692806497595;1,20711090284625;-2,34172247762197;-0,714266059685186;3,64428227556462;"Kennebec";"mid-season";33,97;"HY";"4"
"1705";123;10000;10;0,305073910789807;-2,84313684389813;0,92578531788934;-1,77269543219672;-0,393569560555442;3,77854260797115;"Kennebec";"mid-season";35,94;"HY";"4"
"1706";123;10000;11;0,230019799322976;-2,42427939327325;1,43058519831494;-2,31891887761543;-0,679922162939783;3,76251543619055;"Kennebec";"mid-season";36,27;"HY";"4"
"1707";123;10000;12;0,365181823581764;-2,59078209811558;1,28172014915028;-2,14449499548717;-0,62717237196087;3,71554749283158;"Kennebec";"mid-season";35,57;"HY";"4"
"1708";123;10000;13;0,551561668670276;-2,35140820359157;0,720513208319971;-1,91854412129529;-0,559648734363511;3,55752618226012;"Kennebec";"mid-season";34,27;"HY";"4"
"1709";123;10000;14;0,137639675810188;-2,53315382555425;1,21781975835548;-2,08686672292583;-0,526619054682506;3,79118016899693;"Kennebec";"mid-season";34,9;"HY";"4"
"1710";123;10000;15;0,610139549745154;-2,22822149227862;0,638052714038484;-2,22822149227862;-0,638014941772407;3,84626566254601;"Kennebec";"mid-season";39,58;"HY";"4"
"1711";123;10000;16;0,517890931697764;-2,42447219195207;0,709043783964978;-1,90459673266616;-0,472089528391135;3,57422373734662;"Kennebec";"mid-season";37,21;"HY";"4"
"1712";123;10000;17;0,422535160783781;-2,60306579237129;0,900546594718939;-1,90991861181134;-0,466465836851501;3,65636848553141;"Kennebec";"mid-season";34,8;"HY";"4"
"1713";123;10000;18;0,365369094114597;-2,55541420570322;1,27705616802298;-2,13053101173795;-0,643695421396181;3,68721537669977;"Kennebec";"mid-season";35,13;"HY";"4"
"1714";123;10000;19;0,533755947703832;-2,53807887123199;1,16075091373512;-1,95029220632987;-0,72979010005272;3,52365431617562;"Kennebec";"mid-season";34,49;"HY";"4"
"1715";123;10000;20;0,441859163767662;-2,50002324872107;1,06430690908418;-1,97872632508778;-0,665338734775976;3,63792223573298;"Kennebec";"mid-season";34,21;"HY";"4"
"1716";123;10000;21;0,370261138578918;-2,4166319967411;1,22233824625122;-2,31654853818412;-0,581947482796012;3,7225286328911;"Kennebec";"mid-season";26,07;"LY";"4"
"1717";123;10000;22;0,505216886201138;-2,53872836731354;0,709195142994893;-1,79428789236604;-0,492734759701243;3,61133899018479;"Kennebec";"mid-season";39,82;"HY";"4"
"1718";123;10000;23;0,295768636002891;-2,35892778866583;0,971652025782369;-2,04877286036199;-0,501210351645981;3,64149033888855;"Kennebec";"mid-season";30,94;"LY";"4"
"1719";123;10000;24;0,259729921451666;-2,25691154351115;1,26811118826335;-2,35222172331547;-0,656606114640319;3,73789827175192;"Kennebec";"mid-season";42,31;"HY";"4"
"1720";123;10000;25;0,558689112757403;-2,58121430373671;0,714622562267619;-1,91623800014346;-0,396412246399048;3,6205528752542;"Kennebec";"mid-season";34,6;"HY";"4"
"1721";123;10000;26;0,381045601329765;-2,2770961805637;1,12265087452081;-2,32154794313453;-0,576308489541371;3,67125613738903;"Kennebec";"mid-season";32,78;"HY";"4"
"1722";123;10000;27;0,477205235013186;-2,26270562965066;1,15365399975117;-2,26270562965066;-0,740279094206192;3,63483111874316;"Kennebec";"mid-season";38,71;"HY";"4"
"1723";124;10000;1;0,349346676301731;-2,47444381179106;1,48636935780652;-2,60797520441558;-0,583593439918776;3,83029642201718;"Kennebec";"mid-season";25,72;"LY";"4"
"1724";124;10000;2;0,324988204788221;-2,45219552611608;1,53575918427908;-2,50935393995603;-0,615179465299907;3,71598154230472;"Kennebec";"mid-season";20,1;"LY";"4"
