NoEssai;NoBloc;NoTraitement;Entreprise;NoChamp;Region;Localisation;Annee;test_type;NtotDose;PtotDose;KtotDose;LatDD;LonDD;Cultivar;Maturite;Maturity5;MaturiteAAC;Destination;DatePlantation;DOYplantation;DensitePlants;PrecedantCultural;GestionResidus;PrecCropFiveClasses;MOmethode;MOouCtot;Csol;Nsol;pHactifMethode;pHcacl2;pH1dans1;ExtractifMethode;DosageMethode;Ssol;Psol;Ksol;CaSol;MgSol;Bsol;CuSol;ZnSol;MnSol;FeSol;AlSol;AlSolTabi;KnonEchExtractifMethode;KnonEchDosage; KnonEchSol ;GranulometrieDate;TextureClasse;SableMesure;LimonMesure;ArgileMesure;DensiteApp;SableMesure_20_40_print;LimonMesure_20_40_print;ArgileMesure_20_40_print;Densite App_20_40_print;GranulometrieDate2;SableMesure_0_20_aut;LimonMesure_0_20_aut;ArgileMesure_0_20_aut;DensiteApp_0_20_aut;SableMesure_20_40_aut;LimonMesure_20_40_aut;ArgileMesure_20_40_aut;Densite App_20_40_aut;SerieSol;Classe drainage;AnalyseFoliaireStade;AnalyseFoliaireC;AnalyseFoliaireS;AnalyseFoliaireN;AnalyseFoliaireP;AnalyseFoliaireK;AnalyseFoliaireCa;AnalyseFoliaireMg;AnalyseFoliaireB;AnalyseFoliaireCu;AnalyseFoliaireZn;AnalyseFoliaireMn;AnalyseFoliaireFe;AnalyseFoliaireAl;AnalyseFoliaireSi;DateRecolte;DOYrecolte;Long_SC;RendGrosCalibre;RendGros;RendMoyCalibre;RendMoy;RendPetitCalibre;RendPetit;RendRejetCalibre;RendRejet;RendVendable;RendTotal;PoidsSpec;AnalyseTubercule_MatiereSecheRecolte;AnalyseTubercule_Crecolte;AnalyseTubercule_Srecolte;AnalyseTubercule_Nrecolte;AnalyseTubercule_Precolte;AnalyseTubercule_Krecolte;AnalyseTubercule_CaRecolte;AnalyseTubercule_MgRecolte;AnalyseTubercule_Brecolte;AnalyseTubercule_CuRecolte;AnalyseTubercule_ZnRecolte;AnalyseTubercule_MnRecolte;AnalyseTubercule_FeRecolte;AnalyseTubercule_AlRecolte;AnalyseTubercule_SiRecolte
15015;3;1;Gosselin G2;63-Lavoie;Centre du Québec;Beaumont;2017;N;140;88;150;46.82642;-71.01192;Mystere;Tardif;late;Tardif;transformation;25/05/17;145;34422;Orge;racines;Cereal;CNS Leco;Ctot;1.57;0.16;CaCl2;4.27;4.67;Mehlich 3;ICP;11.34801762;118.4972273;149.8744134;488.7269709;82.07048458;;0.748898678;1.399559471;19.1129147;210.5744833;868.7264317;;Knudsen et al. 1982 (HNO3);SAA;827.85;Printemps;;40.91;58.57;0.53;1.11;52.55;46.97;0.48;1.29;Automne;50.115749;49.385383;0.498866;1.071819795;53.707323;45.879844;0.412833;1.295323702;Saint-Nicolas;4;10% fleur;40.034;0.42601;5.3843;0.38564;5.06856;1.29149;0.47688;0.00473;0.0007;0.0043;0.03804;0.01812;0.00842;0.01481;25/09/17;268;124;> 2 3/4 po;4.11;1 7/8 à 2 3/4 po;29.63;;;< 1 7/8 po;3.92;33.74;37.66;1.0902;;40.967;0.1428;1.1422;0.1442;1.44;0.0122;0.1098;0.0007;0.0004;0.0019;0.0014;0.0214;0.0306;0.0281
15015;3;2;Gosselin G2;63-Lavoie;Centre du Québec;Beaumont;2017;N;160;88;150;46.82642;-71.01192;Mystere;Tardif;late;Tardif;transformation;25/05/17;145;34422;Orge;racines;Cereal;CNS Leco;Ctot;1.57;0.16;CaCl2;4.27;4.67;Mehlich 3;ICP;11.34801762;118.4972273;149.8744134;488.7269709;82.07048458;;0.748898678;1.399559471;19.1129147;210.5744833;868.7264317;;Knudsen et al. 1982 (HNO3);SAA;827.85;Printemps;;40.91;58.57;0.53;1.11;52.55;46.97;0.48;1.29;Automne;50.115749;49.385383;0.498866;1.071819795;53.707323;45.879844;0.412833;1.295323702;Saint-Nicolas;4;10% fleur;41.408;0.41872;5.2087;0.3879;4.7035;1.27327;0.50159;0.0043;0.00071;0.00448;0.03938;0.01803;0.00824;0.01474;25/09/17;268;124;> 2 3/4 po;6.39;1 7/8 à 2 3/4 po;25.88;;;< 1 7/8 po;4.41;32.27;36.68;1.0827;;39.753;0.136;1.5557;0.1836;1.5158;0.0209;0.1054;0.0007;0.0004;0.0019;0.0012;0.024;0.0307;0.0287
15015;3;3;Gosselin G2;63-Lavoie;Centre du Québec;Beaumont;2017;N;180;88;150;46.82642;-71.01192;Mystere;Tardif;late;Tardif;transformation;25/05/17;145;34422;Orge;racines;Cereal;CNS Leco;Ctot;1.57;0.16;CaCl2;4.27;4.67;Mehlich 3;ICP;11.34801762;118.4972273;149.8744134;488.7269709;82.07048458;;0.748898678;1.399559471;19.1129147;210.5744833;868.7264317;;Knudsen et al. 1982 (HNO3);SAA;827.85;Printemps;;40.91;58.57;0.53;1.11;52.55;46.97;0.48;1.29;Automne;50.115749;49.385383;0.498866;1.071819795;53.707323;45.879844;0.412833;1.295323702;Saint-Nicolas;4;10% fleur;38.982;0.42969;5.2275;0.38676;4.85097;1.26852;0.49191;0.00476;0.00068;0.00428;0.04013;0.01896;0.00991;0.01582;25/09/17;268;124;> 2 3/4 po;11.94;1 7/8 à 2 3/4 po;23.73;;;< 1 7/8 po;3.47;35.66;39.13;1.0843;;42.258;0.1275;1.349;0.1785;1.39;0.0181;0.0944;0.0006;0.0004;0.0018;0.001;0.0138;0.0187;0.0171
15015;3;4;Gosselin G2;63-Lavoie;Centre du Québec;Beaumont;2017;N;200;88;150;46.82642;-71.01192;Mystere;Tardif;late;Tardif;transformation;25/05/17;145;34422;Orge;racines;Cereal;CNS Leco;Ctot;1.57;0.16;CaCl2;4.27;4.67;Mehlich 3;ICP;11.34801762;118.4972273;149.8744134;488.7269709;82.07048458;;0.748898678;1.399559471;19.1129147;210.5744833;868.7264317;;Knudsen et al. 1982 (HNO3);SAA;827.85;Printemps;;40.91;58.57;0.53;1.11;52.55;46.97;0.48;1.29;Automne;50.115749;49.385383;0.498866;1.071819795;53.707323;45.879844;0.412833;1.295323702;Saint-Nicolas;4;10% fleur;39.963;0.44933;5.2246;0.37576;4.55071;1.34207;0.48897;0.00432;0.00071;0.00469;0.04094;0.01834;0.0098;0.01623;25/09/17;268;124;> 2 3/4 po;11.98;1 7/8 à 2 3/4 po;26.81;;;< 1 7/8 po;3.52;38.79;42.31;1.0842;;42.861;0.1355;1.3303;0.1822;1.4943;0.0171;0.1057;0.0007;0.0004;0.0019;0.0011;0.0186;0.0248;0.0217
15015;3;5;Gosselin G2;63-Lavoie;Centre du Québec;Beaumont;2017;N;220;88;150;46.82642;-71.01192;Mystere;Tardif;late;Tardif;transformation;25/05/17;145;34422;Orge;racines;Cereal;CNS Leco;Ctot;1.57;0.16;CaCl2;4.27;4.67;Mehlich 3;ICP;11.34801762;118.4972273;149.8744134;488.7269709;82.07048458;;0.748898678;1.399559471;19.1129147;210.5744833;868.7264317;;Knudsen et al. 1982 (HNO3);SAA;827.85;Printemps;;40.91;58.57;0.53;1.11;52.55;46.97;0.48;1.29;Automne;50.115749;49.385383;0.498866;1.071819795;53.707323;45.879844;0.412833;1.295323702;Saint-Nicolas;4;10% fleur;41.32;0.42203;5.3599;0.40006;4.75022;1.23638;0.47981;0.00483;0.00074;0.00338;0.03407;0.02009;0.00996;0.01484;25/09/17;268;124;> 2 3/4 po;6.2;1 7/8 à 2 3/4 po;30.71;;;< 1 7/8 po;3.74;36.91;40.65;1.0897;;43.129;0.1439;1.1564;0.1425;1.3796;0.014;0.1008;0.0007;0.0004;0.0018;0.0014;0.0183;0.0257;0.0235
15015;3;6;Gosselin G2;63-Lavoie;Centre du Québec;Beaumont;2017;N;200;88;150;46.82642;-71.01192;Mystere;Tardif;late;Tardif;transformation;25/05/17;145;39116;Orge;racines;Cereal;CNS Leco;Ctot;1.57;0.16;CaCl2;4.27;4.67;Mehlich 3;ICP;11.34801762;118.4972273;149.8744134;488.7269709;82.07048458;;0.748898678;1.399559471;19.1129147;210.5744833;868.7264317;;Knudsen et al. 1982 (HNO3);SAA;827.85;Printemps;;40.91;58.57;0.53;1.11;52.55;46.97;0.48;1.29;Automne;50.115749;49.385383;0.498866;1.071819795;53.707323;45.879844;0.412833;1.295323702;Saint-Nicolas;4;10% fleur;42.105;0.43574;5.534;0.38575;4.87033;1.32134;0.48847;0.0048;0.00072;0.00443;0.03885;0.02004;0.01034;0.01562;25/09/17;268;124;> 2 3/4 po;7.23;1 7/8 à 2 3/4 po;30.08;;;< 1 7/8 po;3.05;37.31;40.36;1.0838;;41.284;0.1206;1.2088;0.1454;1.3426;0.0158;0.1011;0.0008;0.0004;0.0018;0.0012;0.0244;0.0333;0.0299
15016;1;1;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;125;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;39.969;0.40979;5.01;0.27306;4.70685;1.33937;0.68148;0.00863;0.00038;0.0042;0.03105;0.01379;0.00676;0.00974;29/09/17;272;114;> 2.5 po;1.4;2.25 à 2.5 po;9.43;1.65 à 2.25 po;13.4;< 1.65 po;3.28;24.23;27.51;1.0784;;41.033;0.1685;1.1092;0.1395;1.562;0.0108;0.0962;0.0009;0.0003;0.0014;0.0006;0.0029;0.0046;0.0024
15016;1;2;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;150;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;40.432;0.45369;5.2439;0.26504;4.69327;1.16938;0.59002;0.00849;0.0004;0.0044;0.03132;0.0139;0.00706;0.00942;29/09/17;272;114;> 2.5 po;1.49;2.25 à 2.5 po;14.64;1.65 à 2.25 po;17.6;< 1.65 po;2.06;33.73;35.79;1.0804;;43.224;0.1583;1.0506;0.1391;1.7804;0.01;0.0956;0.0008;0.0003;0.0016;0.0007;0.0032;0.0071;0.0021
15016;1;3;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;175;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;41.16;0.42307;5.1991;0.25376;5.04408;1.09326;0.56686;0.00827;0.0004;0.00516;0.03235;0.01318;0.00612;0.00843;29/09/17;272;114;> 2.5 po;2.81;2.25 à 2.5 po;11.55;1.65 à 2.25 po;20.21;< 1.65 po;3.07;34.57;37.64;1.0734;;41.253;0.1406;0.9753;0.114;1.6461;0.0106;0.0908;0.0009;0.0002;0.0012;0.0005;0.003;0.006;0.0028
15016;1;4;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;190;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;40.654;0.42237;4.7943;0.24583;4.66273;1.03968;0.5189;0.00921;0.00037;0.00465;0.03334;0.01539;0.00866;0.00997;29/09/17;272;114;> 2.5 po;0.46;2.25 à 2.5 po;7.19;1.65 à 2.25 po;22.12;< 1.65 po;5.6;29.77;35.37;1.0771;;43.183;0.1467;1.0133;0.1204;1.907;0.0089;0.0931;0.0009;0.0002;0.0014;0.0006;0.0025;0.011;0.0023
15016;1;5;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;190;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;43.484;0.41257;4.7991;0.23625;3.90565;1.1714;0.52794;0.0082;0.00036;0.00362;0.02689;0.01014;0.00353;0.00714;29/09/17;272;114;> 2.5 po;1.28;2.25 à 2.5 po;14.24;1.65 à 2.25 po;15.67;< 1.65 po;1.94;31.18;33.12;1.0771;;43.429;0.1525;1.0134;0.1209;1.9107;0.0125;0.1061;0.0012;0.0002;0.0013;0.0006;0.0025;0.0055;0.0021
15016;1;6;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;200;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;42.492;0.46332;5.1316;0.2592;5.20771;1.05874;0.54046;0.00945;0.00041;0.00478;0.0317;0.01561;0.00755;0.00882;29/09/17;272;114;> 2.5 po;2.26;2.25 à 2.5 po;5.5;1.65 à 2.25 po;22.81;< 1.65 po;3.58;30.57;34.15;1.0811;;38.126;0.1482;1.1278;0.1271;1.9406;0.0116;0.1039;0.0009;0.0002;0.0015;0.0006;0.0034;0.0065;0.0025
15016;1;7;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;200;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;42.227;0.42154;4.8405;0.26607;4.28026;1.18136;0.53161;0.00825;0.00035;0.00407;0.02971;0.01351;0.00624;0.00739;29/09/17;272;114;> 2.5 po;0.87;2.25 à 2.5 po;16.2;1.65 à 2.25 po;17.42;< 1.65 po;4.02;34.49;38.51;1.078;;42.99;0.1799;1.2484;0.1385;1.9089;0.0112;0.1129;0.001;0.0002;0.0017;0.0007;0.0027;0.0061;0.0017
15016;1;8;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;225;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;40.57;0.43773;4.9763;0.26514;4.81958;1.13818;0.60946;0.00965;0.00041;0.00522;0.03321;0.01513;0.00946;0.00761;29/09/17;272;114;> 2.5 po;3.92;2.25 à 2.5 po;10.63;1.65 à 2.25 po;16.73;< 1.65 po;3.96;31.28;35.24;1.0792;;40.12;0.1722;1.2591;0.1306;1.9226;0.0124;0.1066;0.0011;0.0003;0.0019;0.0009;0.0046;0.008;0.0037
15016;2;1;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;125;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;39.969;0.40979;5.01;0.27306;4.70685;1.33937;0.68148;0.00863;0.00038;0.0042;0.03105;0.01379;0.00676;0.00974;29/09/17;272;114;> 2.5 po;1.8;2.25 à 2.5 po;13.81;1.65 à 2.25 po;18.65;< 1.65 po;1.04;34.26;35.3;1.0797;;41.033;0.1685;1.1092;0.1395;1.562;0.0108;0.0962;0.0009;0.0003;0.0014;0.0006;0.0029;0.0046;0.0024
15016;2;2;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;150;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;40.432;0.45369;5.2439;0.26504;4.69327;1.16938;0.59002;0.00849;0.0004;0.0044;0.03132;0.0139;0.00706;0.00942;29/09/17;272;114;> 2.5 po;0.75;2.25 à 2.5 po;4.15;1.65 à 2.25 po;24.48;< 1.65 po;5.83;29.37;35.21;1.0771;;43.224;0.1583;1.0506;0.1391;1.7804;0.01;0.0956;0.0008;0.0003;0.0016;0.0007;0.0032;0.0071;0.0021
15016;2;3;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;175;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;41.16;0.42307;5.1991;0.25376;5.04408;1.09326;0.56686;0.00827;0.0004;0.00516;0.03235;0.01318;0.00612;0.00843;29/09/17;272;114;> 2.5 po;5.5;2.25 à 2.5 po;11.4;1.65 à 2.25 po;16.61;< 1.65 po;4.09;33.52;37.61;1.0804;;41.253;0.1406;0.9753;0.114;1.6461;0.0106;0.0908;0.0009;0.0002;0.0012;0.0005;0.003;0.006;0.0028
15016;2;4;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;190;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;40.654;0.42237;4.7943;0.24583;4.66273;1.03968;0.5189;0.00921;0.00037;0.00465;0.03334;0.01539;0.00866;0.00997;29/09/17;272;114;> 2.5 po;1.77;2.25 à 2.5 po;8.85;1.65 à 2.25 po;22.89;< 1.65 po;6.32;33.51;39.83;1.0783;;43.183;0.1467;1.0133;0.1204;1.907;0.0089;0.0931;0.0009;0.0002;0.0014;0.0006;0.0025;0.011;0.0023
15016;2;5;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;190;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;43.484;0.41257;4.7991;0.23625;3.90565;1.1714;0.52794;0.0082;0.00036;0.00362;0.02689;0.01014;0.00353;0.00714;29/09/17;272;114;> 2.5 po;1.89;2.25 à 2.5 po;4.07;1.65 à 2.25 po;18.49;< 1.65 po;6.44;24.45;30.89;1.0786;;43.429;0.1525;1.0134;0.1209;1.9107;0.0125;0.1061;0.0012;0.0002;0.0013;0.0006;0.0025;0.0055;0.0021
15016;2;6;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;200;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;42.492;0.46332;5.1316;0.2592;5.20771;1.05874;0.54046;0.00945;0.00041;0.00478;0.0317;0.01561;0.00755;0.00882;29/09/17;272;114;> 2.5 po;4.04;2.25 à 2.5 po;3.95;1.65 à 2.25 po;23.51;< 1.65 po;4.19;31.5;35.69;1.0753;;38.126;0.1482;1.1278;0.1271;1.9406;0.0116;0.1039;0.0009;0.0002;0.0015;0.0006;0.0034;0.0065;0.0025
15016;2;7;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;200;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;42.227;0.42154;4.8405;0.26607;4.28026;1.18136;0.53161;0.00825;0.00035;0.00407;0.02971;0.01351;0.00624;0.00739;29/09/17;272;114;> 2.5 po;4.16;2.25 à 2.5 po;9.46;1.65 à 2.25 po;16.84;< 1.65 po;2.88;30.47;33.35;1.0788;;42.99;0.1799;1.2484;0.1385;1.9089;0.0112;0.1129;0.001;0.0002;0.0017;0.0007;0.0027;0.0061;0.0017
15016;2;8;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;225;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;40.57;0.43773;4.9763;0.26514;4.81958;1.13818;0.60946;0.00965;0.00041;0.00522;0.03321;0.01513;0.00946;0.00761;29/09/17;272;114;> 2.5 po;1.08;2.25 à 2.5 po;4.86;1.65 à 2.25 po;21;< 1.65 po;8.66;26.93;35.59;1.0795;;40.12;0.1722;1.2591;0.1306;1.9226;0.0124;0.1066;0.0011;0.0003;0.0019;0.0009;0.0046;0.008;0.0037
15016;3;1;Daniel Bolduc;340;Lac-St-Jean;Ste-Maguerite;2017;K;140;150;125;48.82852;-72.19944;Mystere;Tardif;late;Tardif;semence;08/06/17;159;54572;Engrais vert;tiges et racines;HRC;CNS Leco;Ctot;1.47;0.18;CaCl2;5.07;5.49;Mehlich 3;ICP;16.26368033;33.16535009;48.08577321;237.9804906;21.08170018;;0.450496309;2.110842454;4.00961833;96.04016585;1195.903156;;Knudsen et al. 1982 (HNO3);SAA;242.35;Printemps;;83.1;16.9;0;1.06;84.47;15.53;0;1.19;Automne;80.253766;19.746235;0;1.145789006;80.835207;19.164792;0;1.426552755;Saint-Methode;5;10% fleur;39.969;0.40979;5.01;0.27306;4.70685;1.33937;0.68148;0.00863;0.00038;0.0042;0.03105;0.01379;0.00676;0.00974;29/09/17;272;114;> 2.5 po;2.22;2.25 à 2.5 po;8.17;1.65 à 2.25 po;23.54;< 1.65 po;1.84;33.94;35.78;1.0845;;41.033;0.1685;1.1092;0.1395;1.562;0.0108;0.0962;0.0009;0.0003;0.0014;0.0006;0.0029;0.0046;0.0024
