"";"NoEssai";"NoBloc";"NoTraitement";"Annee";"LatDD";"LonDD";"Cultivar";"Maturity5";"RendVendable";"AnalyseFoliaireStade";"clr_N";"clr_P";"clr_K";"clr_Ca";"clr_Mg";"clr_Fv"
"9150";"11110";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,1;NA;0,578541607818985;-1,47591945089241;0,676454560278458;-0,85082573357748;-2,16906663145235;3,2408156478248
"9151";"11111";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";38;NA;0,77457550596061;-1,57132028543824;0,510168339863319;-1,00006292248733;-2,09867521115544;3,38531457325709
"9152";"11112";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";23,7;NA;0,658448742807964;-1,73776160962549;0,61361364753799;-1,03539777396062;-1,83492535807913;3,33602235131929
"9153";"11113";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";33,3;NA;0,650181509289031;-1,84771233602578;0,583490134790359;-0,889188840528353;-1,77220478351764;3,27543431599238
"9154";"11114";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,9;NA;0,665236975663078;-1,72143123454151;0,581153858452536;-0,98535900926453;-1,83265686965173;3,29305627934216
"9155";"11115";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";28,9;NA;0,402788208290865;-1,70466636961664;0,691850543211605;-0,974340185814945;-1,56358777135674;3,14795557528586
"9156";"11116";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,6;NA;0,499631019447917;-1,81515997922563;0,565035716473338;-0,693425273136667;-1,74733738288687;3,19125589932792
"9157";"11117";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";30;NA;0,337326193542469;-1,87113445706068;0,531372660960257;-0,665468172228407;-1,42688332391735;3,09478709870371
"9158";"11118";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,3;NA;0,41093938480758;-1,82144144951322;0,677490675629287;-0,757315336916277;-1,65048365136958;3,14081037736221
"9159";"11119";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";39,5;NA;0,355261345147125;-1,84196323218909;0,718929324576828;-0,88780222625953;-1,50298786534976;3,15856265407444
"9160";"11120";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18,5;NA;0,647907918639467;-1,98136140460963;0,619643360469835;-0,969760492931149;-1,60666795516822;3,29023857359969
"9161";"11121";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18;NA;0,634007232571387;-1,60120704930758;0,675282932903618;-1,14647089219263;-1,82056987778188;3,25895765380708
"9162";"11122";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";28,4;NA;0,578372195958845;-1,78049373293379;0,637923175585377;-0,948347677567189;-1,71267113659503;3,22521717555179
"9163";"11123";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18,5;NA;0,676100799078216;-1,66979499232064;0,563211577632384;-1,0893209742648;-1,7553171657588;3,27512075563364
"9164";"11124";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,9;NA;0,622837357471139;-1,89787874501357;0,621160911143887;-0,924892669462871;-1,70863674537504;3,28740989123646
"9165";"11125";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,4;NA;0,526486773690601;-1,83237915520203;0,615293111465923;-0,676933391770759;-1,79789297913086;3,16542564094714
"9166";"11126";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";40,1;NA;0,508466983029234;-1,69928400729397;0,67525253922677;-0,671934738647353;-2,01377733719641;3,20127656088173
"9167";"11127";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";39,2;NA;0,908740715471867;-1,85637971216039;0,717685478709158;-1,19960017577132;-2,03870126895434;3,46825496270502
"9168";"11128";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,4;NA;0,898821786678329;-1,82873390904814;0,718578306927292;-1,20620429570215;-2,02940460451029;3,44694271565495
"9169";"11129";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";39,9;NA;0,901634536661549;-1,56001525096218;0,721663157212547;-1,59510657077345;-1,9068861948043;3,43871032266584
"9170";"11130";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";31;NA;0,851052824701287;-1,75841654772847;0,826735517050581;-1,33274873230279;-1,98667519970946;3,40005213798885
"9171";"11131";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";29,2;NA;0,833614576828694;-1,83361362975326;0,705360241305014;-1,174368000869;-1,95139666540964;3,4204034778982
"9172";"11132";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";28,3;NA;0,893666530129411;-1,76129858252049;0,7202009089459;-1,2104676241408;-2,04220096798689;3,40009973557286
"9173";"11133";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";28,3;NA;0,793760103195693;-1,8172096446093;0,798247769665081;-1,31458078804749;-1,79700693729178;3,3367894970878
"9174";"11134";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41,6;NA;0,892361383020705;-1,60037616034784;0,58631091168559;-1,30798819685865;-2,07416051243349;3,50385257493368
"9175";"11135";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";50,1;NA;0,914872953154171;-1,76823098000146;0,607685386078134;-1,15422112000024;-2,07051185187439;3,47040561264379
"9176";"11136";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";6,7;NA;0,754707265135428;-1,61982928138531;0,523034086732018;-1,39351615530983;-1,55827138838588;3,29387547321357
"9177";"11137";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";12,9;NA;0,829236384863611;-1,88061399674275;0,908725535921849;-1,5025478628227;-1,93618384789756;3,58138378667754
"9178";"11138";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";19,6;NA;0,64965122752888;-1,97771006232319;0,733436116484151;-1,07547108390468;-1,64456561579465;3,31465941800948
"9179";"11139";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";39,4;NA;0,781826082105835;-1,85889099892779;0,746379333110087;-1,13145474488921;-1,98250495489496;3,44464528349604
"9180";"11140";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";34,6;NA;0,828381585615872;-1,84155298256383;0,836792064124468;-1,49468203872171;-1,84155298256383;3,51261435410903
"9181";"11141";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";10,9;NA;0,627428841577422;-1,7396947725542;0,527263142796699;-0,80360141338386;-1,82670614954382;3,21531035110776
"9182";"11142";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18,7;NA;0,928320591524832;-1,70137629533086;0,848408491831629;-1,76881757612639;-1,84113823770602;3,53460302580682
"9183";"11143";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";19,4;NA;0,807250847780705;-1,75609466009886;0,605152345543775;-1,36461579396543;-1,73547537289612;3,44378263363593
"9184";"11144";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,3;NA;0,935849371151165;-1,59578770984326;0,64963896931084;-1,52432874586111;-1,94718559668115;3,48181371192351
"9185";"11145";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25;NA;0,901513582294153;-1,54363457535476;0,471268445187501;-1,23995216155654;-1,98188950628592;3,39269421571557
"9186";"11146";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";21,5;NA;0,666265343491775;-1,85480128771067;0,713719502118464;-1,10514189688738;-1,87833178512086;3,45829012410867
"9187";"11147";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";24;NA;0,67842796526111;-1,89585852819637;0,696844692047341;-0,945991500788608;-1,99851268225645;3,46509005393297
"9188";"11148";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";28,1;NA;0,784015658827192;-1,40415908298911;0,324862045605522;-1,07349518796364;-1,99465210948897;3,36342867600901
"9189";"11149";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,6;NA;0,713713241102282;-1,77917429701673;0,586746671149125;-0,926396970864902;-1,92375552582784;3,32886688145807
"9190";"11150";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";40,2;NA;0,736837607950048;-1,93650879514384;0,546457989826331;-1,00636102860826;-1,70872486427313;3,36829909024886
"9191";"11151";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,9;NA;0,695338221958496;-1,47941349952567;0,874679150614313;-1,6674657310286;-1,73892469501075;3,31578655299221
"9192";"11152";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";46,3;NA;0,875360412680513;-1,90810642770645;0,935348410401961;-1,42259861192475;-1,93342423569074;3,45342045223947
"9193";"11153";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";38,2;NA;0,97560718381398;-1,69930745569213;0,823750960060245;-1,79239787875814;-1,86838378573607;3,56073097631212
"9194";"11154";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";36,7;NA;0,954084405745337;-1,51733889370538;0,802945776388071;-1,71404918795143;-2,04618302297405;3,52054092249745
"9195";"11155";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";36,3;NA;0,927650235047863;-1,49854881391336;0,812769959049441;-1,59035636316648;-2,17430425176144;3,52278923474397
"9196";"11156";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41,4;NA;0,848010600422693;-1,64725883640085;0,677984280485776;-1,58663421458442;-1,8548982011791;3,5627963712559
"9197";"11157";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";38,2;NA;0,867121747724327;-1,59673149286584;0,696884930145445;-1,61474999836852;-1,79344178711189;3,44091660047648
"9198";"11158";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";40,8;NA;0,832133402287728;-1,55662938694737;0,581474067381052;-1,57343650526375;-1,69973023058804;3,41618865313038
"9199";"11159";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";33,8;NA;0,90855575500717;-1,70120109766031;0,626595414680235;-1,54401551413789;-1,813679081087;3,52374452319779
"9200";"11160";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,4;NA;0,788469198506594;-1,79110267782248;0,732069510044469;-1,1194617024835;-2,03033236688832;3,42035803864324
"9201";"11161";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";28;NA;0,881547356168232;-1,91335988902724;0,950427035057859;-1,32249155758772;-2,16467431730815;3,56855137269702
"9202";"11162";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,1;NA;0,922140901230621;-1,78435770918017;0,760717462074283;-1,3711705549781;-2,04905026340725;3,52172016426061
"9203";"11163";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41,5;NA;0,772858971280041;-1,81523191474319;0,795477059867813;-1,2618466765584;-1,90620369294892;3,41494625310266
"9204";"11164";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,5;NA;0,738483657337902;-1,76744235967417;0,765320311291461;-1,10414814226391;-1,98569592569419;3,35348245900291
"9205";"11165";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,8;NA;0,743764539957648;-1,77579124524353;0,863266084371732;-0,999647145112613;-2,14351602536884;3,31192379139561
"9206";"11166";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";7,6;NA;0,828675647238766;-1,83492279129261;0,704622998568787;-1,14177561073266;-1,9499921210774;3,39339187729512
"9207";"11167";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";13,5;NA;0,822843132504624;-1,86484614594867;0,700103211512866;-1,23159710696979;-1,86484614594867;3,43834305484964
"9208";"11168";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";33,4;NA;0,703341424815931;-1,83962902592683;0,69475768112454;-1,09355944391254;-1,86160793264561;3,39669729654451
"9209";"11169";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";39,9;NA;0,972765783694265;-1,70825574502003;0,57865153525479;-1,38778384974525;-2,01841067332387;3,56303294914009
"9210";"11170";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";26,7;NA;0,772585022240125;-2,06062832181609;0,805426128429367;-1,13894674130706;-1,75952322903217;3,38108714148583
"9211";"11171";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";46,7;NA;0,812450301920293;-1,55169268407319;0,564754053600204;-1,07970689362346;-2,11130847200861;3,36550369418476
"9212";"11172";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41,9;NA;0,854425368996664;-1,52571795834326;0,571706085887012;-1,34878725018418;-1,96397288927441;3,41234664291816
"9213";"11173";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";38,6;NA;0,877132741427668;-1,56970196041092;0,592431297114025;-1,26069711849032;-2,07479690946793;3,43563194982749
"9214";"11174";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41;NA;0,861553771868796;-1,50258921412468;0,584757507062266;-1,01099495228658;-2,34988707451189;3,41715996199209
"9215";"11175";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";38,6;NA;0,854330070951603;-1,66396359486913;0,716953341394819;-1,05782779129882;-2,25175025977125;3,40225823359278
"9216";"11176";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";38,6;NA;0,808396322745368;-1,64322434940917;0,689266226363785;-0,941188221431974;-2,30128021015784;3,38803023188983
"9217";"11177";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";40,6;NA;0,875033827917267;-1,60987282187073;0,548211847128216;-1,31314091389903;-1,95364436097356;3,45341242169784
"9218";"11178";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,8;NA;0,882537738571741;-1,48458587555988;0,599013676268624;-1,46805657360866;-2,02358237629256;3,49467341062074
"9219";"11179";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";50,2;NA;0,889840729331974;-1,63588791497628;0,573171120006941;-0,997800511599364;-2,22725240122628;3,39792897846301
"9220";"11180";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,8;NA;1,02006231638271;-1,53845615074854;0,665688869432255;-1,74609551552678;-2,07745265148122;3,67625313194158
"9221";"11181";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";36;NA;0,994050701576596;-1,83072377383375;0,898062325747633;-1,80255289686706;-1,95208463083802;3,69324827421461
"9222";"11182";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";50,7;NA;0,872228333315524;-1,60624742614219;0,707810068014097;-1,51443987688906;-1,9739722062675;3,51462110796913
"9223";"11183";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";53;NA;0,893890767829733;-1,62380570478126;0,662650006282904;-1,49277744237485;-1,98048064871999;3,54052302176346
"9224";"11184";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";14,4;NA;0,586680676537517;-1,93031428780198;0,62286033311502;-0,846300798555026;-1,73360399355593;3,3006780702604
"9225";"11185";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,9;NA;0,49476950233989;-1,63192492419049;0,607411138495855;-0,930745571933281;-1,84703630380744;3,30752615909546
"9226";"11186";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";31,3;NA;0,556850656614132;-1,62168178770994;0,604741944318547;-0,962436158825671;-1,93183671601377;3,3543620616167
"9227";"11187";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";19,3;NA;0,580186713666864;-1,51695440511237;0,624791019903618;-0,977957904379686;-2,00424953146817;3,29418410738975
"9228";"11188";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,9;NA;0,588940979306088;-1,7851030776701;0,627830072492809;-0,929900037775786;-1,7851030776701;3,28333514131709
"9229";"11189";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";24,8;NA;0,745837674579533;-1,67069167776373;0,547386735855695;-1,04900346118593;-1,90249329182106;3,32896402033549
"9230";"11190";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";26,4;NA;0,633695129532571;-1,66888996346147;0,56530740178572;-0,950636861770453;-1,89627980565714;3,31680409957078
"9231";"11191";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,6;NA;0,681854836367915;-1,68855285296489;0,581943925477654;-1,10663130751517;-1,79977848807512;3,33116388670961
"9232";"11192";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";23,9;NA;0,686210079886056;-1,79542324455697;0,571700369574642;-0,898935139978999;-1,89860748079221;3,33505541586748
"9233";"11193";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";29,6;NA;0,647833900996466;-1,67128049394879;0,501575492370471;-0,9214379697123;-1,85360205074274;3,2969111210369
"9234";"11194";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";20;NA;0,713256404355993;-1,74347936846531;0,443403855076175;-0,797989481898894;-1,94827378111132;3,33308237204336
"9235";"11195";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";21,7;NA;0,703435021661869;-1,79104107914228;0,431501306178227;-0,83701001928528;-1,83026179229556;3,32337656288303
"9236";"11196";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";24,4;NA;0,655249779541474;-1,69862860784012;0,50829536658481;-0,979505940876916;-1,80985424295035;3,3244436455411
"9237";"11197";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,6;NA;0,623105670867237;-1,8080967999489;0,484635996602132;-0,819941506845103;-1,8080967999489;3,32839343927354
"9238";"11198";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";9,6;NA;0,766022494980115;-1,88033413711676;0,642312840654092;-1,18718695655681;-1,88033413711676;3,53951989515611
"9239";"11199";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";29,3;NA;0,711727409404059;-1,68266523284311;0,552299672475957;-1,080032059824;-1,9450294973106;3,44369970809769
"9240";"11200";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";29,1;NA;0,683602701834292;-1,79418648018484;0,611415959858464;-0,840313037161646;-2,08898602040549;3,42846687605922
"9241";"11201";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,2;NA;0,625312718372121;-1,77905506893187;0,600821698363825;-0,800460453721557;-1,89238375423887;3,24576486015635
"9242";"11202";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,5;NA;0,58424632251818;-1,82187944941671;0,58260563306072;-0,705248655245919;-1,85892072109706;3,21919687018078
"9243";"11203";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";34,4;NA;0,557574232634307;-1,83681840961286;0,557574232634307;-0,652263691144026;-1,89624183008366;3,27017546557194
"9244";"11204";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,7;NA;0,604862272615391;-1,87361348684232;0,601631252033945;-0,718911731523165;-1,83587315885947;3,22190485257562
"9245";"11205";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,3;NA;0,556737050270441;-1,74584804272361;0,592747487793474;-0,72219879252895;-1,88894888636428;3,20751118355292
"9246";"11206";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";23,7;NA;0,646285577937976;-1,78035216372605;0,769977050280526;-1,11591508904853;-1,81881844455384;3,29882306910993
"9247";"11207";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";15,6;NA;0,670485985226472;-1,75839283309187;0,762709742827608;-1,24372843301871;-1,77781091894897;3,34673645700546
"9248";"11208";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";30,7;NA;0,569713228289189;-1,84011739505845;0,611212959195942;-0,760553301361039;-1,8214252620463;3,24116977098066
"9249";"11209";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";35,6;NA;0,555008618989052;-1,51396162282349;0,637477530845052;-1,04569561347629;-1,89880744372892;3,2659785301946
"9250";"11210";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,7;NA;0,688960832887411;-1,6658100132772;0,476354786875987;-0,903669961230308;-1,97758963730805;3,38175399205216
"9251";"11211";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";44,8;NA;0,682411289421741;-1,6706046571992;0,609311635982136;-1,00365984903328;-1,94685803382735;3,32939961465595
"9252";"11212";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,5;NA;0,401223362524919;-2,00454596670436;0,599752729545727;-0,634690331927626;-1,58469212114409;3,22295232770543
"9253";"11213";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,5;NA;0,60128319219865;-1,88701904659049;0,401177308951458;-0,830079454322946;-1,57414672531015;3,28878472507347
"9254";"11214";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";26;NA;0,602570238998168;-1,71771443109528;0,583083351324671;-0,998133993467178;-1,791822403249;3,32201723748862
"9255";"11215";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";26;NA;0,536685007242398;-1,7127902604377;0,60858274642198;-0,936951364032641;-1,78424922441984;3,28872309522581
"9256";"11216";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,4;NA;0,576445397975678;-1,72613969501837;0,473067043521843;-0,781678086177516;-1,85967108764289;3,31797642734125
"9257";"11217";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,4;NA;0,567436581771838;-1,79020828840524;0,504801010780353;-0,94021863635232;-1,64962633778405;3,30781566998941
"9258";"11218";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";31,1;NA;0,633864187932574;-1,55660360694077;0,556360626777714;-0,942237304233934;-2,00858873068382;3,31720482714823
"9259";"11219";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,4;NA;0,669723627335372;-1,49731597366245;0,548102590805766;-0,997821915906008;-2,0223262324204;3,29963790384772
"9260";"11220";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,4;NA;0,67985993902114;-1,7633071045941;0,659991735804415;-1,11847850130496;-1,78235529956479;3,32428923063829
"9261";"11221";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";21,6;NA;0,631134995002782;-1,77869562834486;0,525774479344955;-0,836332656160931;-1,85716724378636;3,31528605394442
"9262";"11222";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,8;NA;0,740427445502759;-2,04558429706916;0,910170220089853;-1,43699450453728;-1,56215764749129;3,39413878350512
"9263";"11223";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";34,4;NA;0,799956010313621;-1,8995104470972;0,856922834920298;-1,19362424075982;-2,06656453176036;3,50282037438347
"9264";"11224";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";34,3;NA;0,763908496409473;-1,69282727641183;0,820978722939519;-1,49215658094968;-1,76978831754796;3,36988495556048
"9265";"11225";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";31,9;NA;0,714212597778351;-1,55711995171159;0,728397232770307;-1,32478797434297;-1,88135961989717;3,32065771540308
"9266";"11226";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";45,3;NA;0,850851663992123;-1,69429506617323;0,733453169774818;-1,43646595687113;-1,88845108061419;3,43490726989161
"9267";"11227";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";26,7;NA;0,741054410208259;-1,63173494145903;0,761189318617315;-1,76786711578361;-1,52819426251819;3,42555259093527
"9268";"11228";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";30,3;NA;0,527915679303852;-1,62311951556299;0,868276449664757;-1,26021402187362;-1,77466941369019;3,2618108221582
"9269";"11229";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,6;NA;0,926198024629466;-1,57705776382673;0,887583188501687;-2,01069374890159;-1,71589420868095;3,48986450827811
"9270";"11230";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";40,4;NA;0,717613829559028;-1,65166263793369;0,864363920568115;-1,52245090645368;-1,74181373492799;3,33394952918822
"9271";"11231";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,3;NA;0,598780861020958;-1,7203335339243;0,529202337979932;-0,858851038545138;-1,78932640541125;3,24052777887979
"9272";"11232";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";50,2;NA;0,838275272187803;-1,83024409015777;0,584423064254427;-1,4170569359557;-1,65961857312701;3,48422126279825
"9273";"11233";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,3;NA;0,912423320926741;-1,58205277987741;0,374786439710093;-1,12657725119458;-2,13209911679668;3,55351938723185
"9274";"11234";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";43;NA;0,84371093812977;-1,68626399705994;0,612056697147651;-1,36202432887436;-1,95289266031389;3,54541335097076
"9275";"11235";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";32,3;NA;0,839944726358549;-1,7204694759376;0,425347134687112;-1,11969561550867;-1,8456326188916;3,4205058492922
"9276";"11236";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,5;NA;0,809033620311581;-1,86675571857241;0,714542776890659;-1,30036024365161;-1,82023570293751;3,46377526795928
"9277";"11237";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41,8;NA;0,82340459378737;-1,75616728254171;0,712653229494667;-1,37220837965451;-1,8686452659684;3,46096310488258
"9278";"11238";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";45;NA;0,742772669032605;-1,84204489164566;0,65008200611583;-1,2639670408705;-1,68170224157048;3,3948594989382
"9279";"11239";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,2;NA;0,658850669644274;-1,93141649580155;0,781068302368523;-1,14295913543728;-1,67763597502545;3,31209263425149
"9280";"11240";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";34,6;NA;0,891243180329984;-1,66265634094497;0,473801881175104;-1,36482189702917;-1,86559718494166;3,5280303614107
"9281";"11241";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";19,5;NA;0,898332321465693;-1,81709798693414;0,84238424753316;-1,75255946579657;-1,59840878596931;3,42734966970117
"9282";"11242";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";22,8;NA;0,630803670072604;-1,98356104695228;0,76589634326408;-0,96974529494425;-1,80531281554596;3,36191914410581
"9283";"11243";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";41,4;NA;0,80211793822286;-1,75829626407328;0,6342370655837;-1,34631647494393;-1,70113785023334;3,36939558544399
"9284";"11244";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";43,3;NA;0,813147668657525;-1,44218453948598;0,743002059290765;-1,55612879883519;-2,00565389673739;3,44781750711027
"9285";"11245";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";37,1;NA;0,665883420779337;-1,74206218787253;0,591519005490475;-1,06760714032474;-1,77980251585538;3,33206941778285
"9286";"11246";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18;NA;0,418414760763663;-1,64575930878539;0,702725772955859;-0,983383786892194;-1,70827966576672;3,21628222772477
"9287";"11247";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18;NA;0,533387866905151;-1,57504121164794;0,700716639112965;-1,25125413455404;-1,66741453177895;3,25960537196281
"9288";"11248";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";18,5;NA;0,605075556150369;-1,51816860818786;0,634981038929274;-1,23422485784669;-1,8310409294682;3,3433778004231
"9289";"11249";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";25,9;NA;0,570117190829461;-1,91115969090796;0,657128567819091;-0,849451959175302;-1,78855736881563;3,32192326025034
"9290";"11250";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";39,2;NA;0,587595349428848;-1,76717549673577;0,629095080335601;-0,996736641874176;-1,7149897435652;3,26221145241069
"9291";"11251";10000;10000;1988;46,454722;-72,707222;"Superior";"early mid-season";34,3;NA;0,66752935379586;-1,70174711369686;0,544085162704739;-1,03480230553094;-1,773206077679;3,2981409804062
